Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_v,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,Hip_v,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z,,2.669724,8.133958,78.69479,3.188928,17.91806,11.56938,66.45325,30.71034,22.15244,162.0711,26.15682,19.45081,10.85394,19.5,22.62379,24.26328
2.006544,8.982349,76.44099,12.75876,19.90931,10.09761,74.63445,20.18093,18.57164,157.1689,14.80346,16.50681,8.24273,17.57333,80.74682,29.84513, ,0.1846013,0.03751564,0.002243042,0.7971334,0.3867378,0.2062111,0.6960983,0.903574,0.2309322,0.4996796,1.112115,0.7119713,0.3632345,1.31909,1.163605,1.139511, ,-0.427063,-2.177277,-5.806305,1.928549,6.282032,-3.351898,2.242887,16.0322,6.698507,-0.5953674,-11.62885,16.29869,-5.093323,-16.65665,80.01336,4.940291, ,1.610524,-0.7030945,-16.41415,-12.10651,-0.6314392,2.978043,10.40804,12.31561,5.353259,-157.1727,-6.443237,2.626016,-5.175598,-0.2511597,21.57685,13.49662, ,-1.12439,-8.67334,-73.89597,3.345566,18.85665,8.963238,74.18542,3.348173,-16.17947,0.9453641,-5.913055,0.03006312,4.142704,-5.579315,15.86882,26.81923,,,,,,,,,,,,,,,,,
1.885061,8.969518,76.42176,13.56458,20.16342,9.886241,75.31126,21.31105,17.41663,156.6446,14.8594,16.99236,8.682175,18.90698,81.55501,28.40412, ,0.1214827,0.01283169,0.01922607,0.8058224,0.2541103,0.2113705,0.6768112,1.130129,1.155012,0.5243378,0.05593586,0.4855537,0.4394445,1.333649,0.8081894,1.44101, ,-0.06393433,-2.185974,-6.421692,2.015666,6.072293,-3.405701,3.186907,16.94616,4.181999,-0.7381287,-11.4675,16.74219,-5.514984,-18.24652,80.75204,4.324322, ,1.509692,-0.8079529,-16.67715,-12.86002,-0.5756531,2.77599,9.587367,13.09746,4.353657,-156.6482,-7.013489,2.925623,-5.412384,-0.5571899,23.5323,12.3608, ,-1.128082,-8.646698,-73.67993,3.605101,19.19731,8.776353,74.99817,2.666716,-16.18658,0.7078068,-5.694611,0.07561275,4.234134,-4.85498,17.73719,25.73473,,,,,,,,,,,,,,,,,
1.835411,8.93828,76.45235,14.37658,20.29991,9.708839,75.92907,22.49561,16.67402,156.1219,14.91171,17.4923,9.157537,20.20286,81.97944,26.85159, ,0.04964995,0.0312376,0.03059387,0.8120022,0.1364956,0.1774015,0.6178055,1.184551,0.7426071,0.522644,0.05230713,0.4999371,0.4753618,1.295887,0.4244308,1.552534, ,0.2664428,-2.208282,-7.036743,2.093611,5.830445,-3.480499,4.141697,17.88141,1.945421,-0.9114075,-11.27097,17.18395,-5.932159,-19.73102,81.08743,3.72355, ,1.423745,-0.8780823,-16.98279,-13.61581,-0.611969,2.58659,8.743296,13.87829,3.323387,-156.1246,-7.581482,3.302849,-5.718353,-0.8632813,25.40335,10.8781, ,-1.124359,-8.600281,-73.49631,3.882802,19.41236,8.6106,75.72008,2.055301,-16.16998,0.4641927,-5.477509,0.1615731,4.311039,-4.128876,19.62671,24.66443,,,,,,,,,,,,,,,,,
1.887136,8.942224,76.42176,16.02184,20.30607,9.450936,77.01876,18.20858,20.21474,155.0664,13.21416,16.21598,9.942598,22.71526,81.66628,24.03278, ,0.05172503,0.003943443,0.03059387,1.645253,0.006160736,0.2579031,1.089691,4.287025,3.540714,1.055542,1.697542,1.276323,0.7850618,2.512398,0.3131638,2.818806, ,0.8424771,-2.134613,-8.333527,2.297003,5.268247,-3.636749,5.996664,14.45119,4.17256,-1.246948,-8.740021,15.8968,-6.65976,-22.46063,80.76401,2.948699, ,1.291576,-1.052368,-17.65817,-15.12985,-0.8902893,2.231421,7.004326,11.07514,5.014527,-155.0651,-8.227722,3.209377,-6.204681,-1.303741,25.22895,7.721892, ,-1.078339,-8.6008,-72.97284,4.466647,19.55675,8.364484,76.91841,3.051157,-18.96198,0.02371352,-4.953369,-0.0184021,4.387915,-2.906616,19.84964,22.78646,,,,,,,,,,,,,,,,,
1.959574,8.927843,76.40778,16.86489,20.23586,9.34178,77.52654,18.01282,20.66673,154.5252,12.78719,15.59665,10.13418,23.94931,80.99692,22.89216, ,0.072438,0.01438046,0.01397705,0.8430576,0.07021332,0.1091566,0.507782,0.1957645,0.4519978,0.5411835,0.4269733,0.6193228,0.1915808,1.234047,0.6693573,1.140623, ,1.09477,-2.100342,-8.955597,2.445036,4.956882,-3.671967,6.889069,14.39525,4.000231,-1.397308,-7.601654,15.28272,-6.977478,-23.75125,80.21701,2.801876, ,1.239542,-1.134369,-18.01953,-15.89957,-1.079865,2.072581,6.16584,10.81148,4.863541,-154.5211,-8.700043,3.134928,-6.162659,-1.425842,22.75634,6.281763, ,-1.039856,-8.582703,-72.69696,4.755162,19.54937,8.271835,77.4321,3.057824,-19.52493,-0.1742249,-4.951263,0.1017913,4.408707,-2.46463,17.72437,22.00207,,,,,,,,,,,,,,,,,
1.960772,8.928457,76.40723,16.86443,20.23217,9.348319,77.51874,18.01299,20.66689,154.5277,12.78719,15.5957,10.13163,23.94743,80.99614,22.88927, ,0.001197815,0.000614166,0.000556946,0.000465393,0.003692627,0.006539345,0.007804871,0.000175476,0.000152588,0.0025177,0,0.000956535,0.002552032,0.001876831,0.000778198,0.002893448, ,1.095415,-2.099731,-8.953278,2.445504,4.956709,-3.669495,6.888809,14.39537,3.998743,-1.398041,-7.598938,15.28121,-6.973602,-23.74994,80.21745,2.802531, ,1.239283,-1.132996,-18.02087,-15.89911,-1.080597,2.077423,6.164248,10.8116,4.862308,-154.5236,-8.701874,3.137989,-6.163818,-1.420715,22.73941,6.283748, ,-1.041534,-8.583679,-72.69659,4.754786,19.54556,8.279006,77.42426,3.057586,-19.52579,-0.1747742,-4.952148,0.1044678,4.406992,-2.463348,17.71173,21.99845,,,,,,,,,,,,,,,,,
2.050532,8.902094,76.37997,17.72972,20.14046,9.247024,78.0484,17.87547,21.02487,153.9891,12.51028,14.92854,10.1276,25.12799,80.01841,21.93376, ,0.08975935,0.02636337,0.0272522,0.8652859,0.09170723,0.1012955,0.5296631,0.1375198,0.3579845,0.5386505,0.2769108,0.6671591,0.004023552,1.180557,0.9777298,0.9555035, ,1.332262,-2.07312,-9.542633,2.638583,4.641743,-3.682007,7.771469,14.41989,4.002837,-1.546234,-6.475403,14.65576,-7.275482,-24.96756,79.42032,2.745961, ,1.194521,-1.210449,-18.37662,-16.68719,-1.273315,1.934946,5.390455,10.54286,4.70289,-153.9818,-9.142548,2.871313,-5.781128,-1.467896,19.08296,4.96884, ,-0.9883728,-8.551086,-72.40701,5.028643,19.51113,8.198578,77.93156,3.020276,-19.9436,-0.3499451,-5.089478,0.2870586,4.421115,-2.148804,14.46703,21.31465,,,,,,,,,,,,,,,,,
2.049004,8.893553,76.3903,17.73051,20.14015,9.254901,78.0388,17.87349,21.02416,153.9901,12.51078,14.9287,10.12528,25.12865,80.01944,21.93222, ,0.001527309,0.008541107,0.01032257,0.000797272,0.000312805,0.00787735,0.009605408,0.001979828,0.000713348,0.001022339,0.000501633,0.00015831,0.002322197,0.000658035,0.001029968,0.001544952, ,1.331713,-2.079468,-9.536743,2.638309,4.642685,-3.677948,7.768947,14.41729,4.004259,-1.546204,-6.47522,14.65578,-7.270691,-24.96851,79.42196,2.74564, ,1.193797,-1.205505,-18.37991,-16.68869,-1.270355,1.939204,5.388037,10.54317,4.70374,-153.9828,-9.143341,2.872011,-5.782684,-1.466583,19.07414,4.971082, ,-0.98703,-8.541473,-72.4184,5.026729,19.51088,8.208225,77.92195,3.019248,-19.94232,-0.3513794,-5.0896,0.2872435,4.421795,-2.146332,14.46074,21.31258,,,,,,,,,,,,,,,,,
2.162379,8.840538,76.37301,18.61793,20.03267,9.142551,78.61242,17.74238,21.25098,153.4552,12.24231,14.21012,10.16345,26.19205,78.70602,21.14746, ,0.1133742,0.05301476,0.01728821,0.8874207,0.1074715,0.1123495,0.5736237,0.1311073,0.2268219,0.5348663,0.268466,0.7185726,0.03816414,1.063402,1.313416,0.7847595, ,1.560356,-2.079254,-10.07599,2.864207,4.356447,-3.669922,8.635706,14.4795,4.163962,-1.700958,-5.295441,14.00024,-7.535004,-26.06177,78.32414,2.775308, ,1.155741,-1.267609,-18.71783,-17.49808,-1.462006,1.806308,4.719706,10.23733,4.556026,-153.4446,-9.471436,2.453613,-5.451569,-1.402313,14.37465,3.828009, ,-0.9363708,-8.476288,-72.1492,5.282745,19.44827,8.120627,78.45067,2.91604,-20.17993,-0.4981079,-5.26001,0.4468719,4.483495,-1.926727,10.26239,20.71104,,,,,,,,,,,,,,,,,
2.280419,8.811867,76.30441,19.52007,19.92056,9.039474,79.20223,17.57123,21.36149,152.9229,11.96077,13.52479,10.32199,27.14096,77.09844,20.46417, ,0.1180403,0.02867126,0.06860352,0.9021378,0.112112,0.1030769,0.5898132,0.1711578,0.1105118,0.5323486,0.2815418,0.6853333,0.1585407,0.9489136,1.607582,0.6832886, ,1.768508,-2.066132,-10.6012,3.113172,4.128536,-3.646637,9.469753,14.52478,4.480006,-1.871521,-4.0737,13.35588,-7.798584,-27.03339,76.90472,2.831091, ,1.121197,-1.342651,-19.01199,-18.32477,-1.636444,1.695543,4.145386,9.881951,4.439584,-152.9087,-9.661682,2.114941,-5.326141,-1.23877,9.429833,2.851798, ,-0.8862,-8.436798,-71.83572,5.513948,19.36525,8.043612,78.97935,2.761544,-20.2467,-0.6171265,-5.432098,0.6338573,4.555314,-1.822021,5.910518,20.14054,,,,,,,,,,,,,,,,,
2.398525,8.764083,76.26797,20.45744,19.83885,8.932055,79.81355,17.35802,21.39968,152.3858,11.63904,12.84484,10.48464,27.95032,75.20504,19.79074, ,0.1181061,0.04778385,0.03643799,0.9373684,0.08170891,0.10742,0.6113129,0.2132053,0.03818321,0.5370941,0.3217344,0.6799526,0.162653,0.8093605,1.893402,0.6734295, ,1.959631,-2.093781,-11.08456,3.389922,3.963675,-3.62381,10.27291,14.53787,4.906854,-2.062714,-2.814087,12.72871,-8.079559,-27.8573,75.13545,2.839236, ,1.083354,-1.398682,-19.26294,-19.18408,-1.780945,1.588665,3.624143,9.487646,4.347686,-152.368,-9.702148,1.649105,-5.146667,-1.038635,4.720971,2.020066, ,-0.8415222,-8.369812,-71.57501,5.735914,19.30027,7.959308,79.51669,2.589582,-20.19662,-0.7060242,-5.55603,0.7291425,4.650836,-1.812256,1.848591,19.53474,,,,,,,,,,,,,,,,,
2.502027,8.687768,76.29185,21.4096,19.79658,8.82617,80.41895,17.12206,21.39875,151.8478,11.33429,12.19874,10.72185,28.59649,73.0348,19.06419, ,0.103502,0.07631493,0.02388,0.9521637,0.04227257,0.1058846,0.6054001,0.2359657,0.000921249,0.5379791,0.3047485,0.6460934,0.2372122,0.6461716,2.170242,0.726553, ,2.116868,-2.165192,-11.54047,3.717265,3.840508,-3.603851,11.0195,14.54111,5.399592,-2.289093,-1.518372,12.12443,-8.350433,-28.51154,73.00994,2.770204, ,1.041167,-1.421295,-19.47382,-20.05106,-1.895935,1.491317,3.116114,9.049287,4.263658,-151.8259,-9.654724,1.188591,-5.152313,-0.8296204,0.5655767,1.297508, ,-0.8146973,-8.266663,-71.39359,5.940975,19.2688,7.872565,80.0381,2.426899,-20.07498,-0.7744751,-5.620636,0.7736806,4.725778,-1.865875,-1.600464,18.85082,,,,,,,,,,,,,,,,,
2.567189,8.69543,76.22529,22.36581,19.80298,8.726098,80.99259,16.89519,21.37774,151.3138,11.10907,11.57507,10.92327,29.07092,70.62096,18.28164, ,0.06516171,0.007661819,0.06655884,0.9562111,0.006397247,0.1000719,0.5736465,0.2268658,0.02101707,0.5339661,0.2252245,0.6236744,0.2014189,0.4744301,2.413841,0.7825432, ,2.215297,-2.164246,-12.05917,4.08666,3.726813,-3.593353,11.67882,14.57465,5.913924,-2.555145,-0.2311096,11.52781,-8.625916,-28.99011,70.56253,2.654681, ,1.002022,-1.484955,-19.64413,-20.91296,-2.00473,1.399105,2.580608,8.554734,4.192227,-151.2874,-9.552612,0.7703849,-5.10672,-0.6549988,-2.908539,0.6640491, ,-0.8049927,-8.262604,-71.10599,6.135569,19.2849,7.785666,80.52,2.296607,-19.90952,-0.8248291,-5.653473,0.791594,4.753372,-1.927032,-4.351746,18.09281,,,,,,,,,,,,,,,,,
2.589653,8.658139,76.24295,23.299,19.8116,8.625231,81.53876,16.7344,21.33749,150.7906,11.07019,11.08978,11.10405,29.35008,67.92769,17.46348, ,0.02246475,0.03729057,0.01766205,0.9331818,0.008617401,0.1008673,0.5461731,0.1607914,0.04024887,0.5232697,0.03887939,0.4852867,0.1807823,0.2791595,2.693268,0.8181591, ,2.258403,-2.237152,-12.5531,4.486962,3.623481,-3.593597,12.26847,14.67792,6.382853,-2.874451,1.051319,11.06143,-8.886536,-29.27087,67.77565,2.566955, ,0.9621582,-1.493439,-19.82376,-21.74338,-2.096161,1.314185,1.995986,8.040267,4.118544,-150.759,-9.458038,0.1718199,-4.999634,-0.5369873,-5.552094,0.07337902, ,-0.8059387,-8.201355,-70.90668,6.318283,19.30247,7.690486,80.96478,2.214424,-19.72623,-0.8516235,-5.750336,0.7926763,4.814454,-1.976074,-6.284241,17.27675,,,,,,,,,,,,,,,,,
2.570845,8.670165,76.2022,24.19295,19.84777,8.538141,82.04466,16.66073,21.27353,150.2694,11.22308,11.39458,12.3055,29.46324,64.96274,16.26037, ,0.01880836,0.01202583,0.0407486,0.8939514,0.03617668,0.08708954,0.5058975,0.07366562,0.06396103,0.5211945,0.1528931,0.3047981,1.201449,0.1131554,2.964951,1.20311, ,2.255272,-2.287567,-13.08673,4.911953,3.496839,-3.615662,12.7994,14.86878,6.76905,-3.244476,2.380034,11.35489,-9.91568,-29.38177,64.69091,-4.962097, ,0.9143821,-1.53244,-20.00058,-22.52972,-2.193542,1.201605,1.370449,7.506399,4.038381,-150.2322,-9.372314,0.4559728,-5.741852,-0.5822754,-7.279388,-2.518005, ,-0.8114624,-8.19165,-70.62839,6.477101,19.35117,7.604528,81.35954,2.178811,-19.53802,-0.8521729,-5.903107,0.8823968,5.030056,-1.9888,-7.410583,15.39431,,,,,,,,,,,,,,,,,
2.571758,8.663748,76.2104,24.19363,19.84504,8.537866,82.04355,16.65852,21.27308,150.2709,11.22482,11.39252,12.30263,29.46346,64.96456,16.25776, ,0.000913143,0.006417274,0.008201599,0.000684738,0.002735138,0.000275612,0.001113892,0.002216339,0.000442505,0.001495361,0.001745224,0.002064705,0.002867699,0.00021553,0.001823425,0.002609253, ,2.255908,-2.291779,-13.08206,4.911591,3.498586,-3.612762,12.79822,14.86609,6.770585,-3.245331,2.382548,11.3528,-9.910675,-29.38208,64.69215,-4.962067, ,0.9140911,-1.5271,-20.00299,-22.53113,-2.189575,1.203797,1.372267,7.506911,4.039152,-150.2337,-9.373383,0.4582938,-5.744598,-0.5794067,-7.288574,-2.513519, ,-0.8131714,-8.184723,-70.63776,6.475252,19.34859,7.605209,81.35872,2.178059,-19.5368,-0.8512878,-5.904053,0.8822826,5.029626,-1.989044,-7.418121,15.39206,,,,,,,,,,,,,,,,,
2.519485,8.716756,76.10601,25.04102,19.90192,8.471914,82.51857,16.67755,21.19033,149.7616,11.5666,10.99729,12.61391,29.39279,61.70516,15.43936, ,0.0522728,0.05300808,0.104393,0.8473911,0.05687904,0.06595135,0.4750214,0.01903725,0.08275223,0.5092316,0.3417768,0.3952236,0.3112793,0.07066727,3.259403,0.8184004, ,2.216014,-2.34256,-13.61334,5.345623,3.344494,-3.653229,13.27549,15.14444,7.058203,-3.655975,3.769058,10.96437,-10.26999,-29.30347,61.31713,-5.164276, ,0.8578314,-1.589264,-20.18814,-23.27301,-2.296295,1.066624,0.7359149,6.955111,3.93807,-149.7189,-9.337738,0.1207234,-5.775085,-0.8145142,-8.218903,-2.495605, ,-0.8216553,-8.212769,-70.28378,6.598585,19.42125,7.53652,81.7161,2.17393,-19.36368,-0.8208923,-6.017395,0.8552443,5.071047,-1.964722,-7.894867,14.45357,,,,,,,,,,,,,,,,,
2.519485,8.693988,76.1368,25.04024,19.89867,8.479493,82.50842,16.67812,21.18974,149.7631,11.57101,10.99615,12.60769,29.39195,61.70516,15.43758, ,0,0.02276802,0.03078461,0.000787735,0.003242493,0.00757885,0.01014709,0.000564575,0.000595093,0.001480103,0.004405022,0.001140594,0.006219864,0.000837326,0,0.001779556, ,2.216014,-2.365723,-13.59973,5.347168,3.346391,-3.649078,13.27096,15.14573,7.058496,-3.65683,3.771651,10.96314,-10.26108,-29.30264,61.31713,-5.1633, ,0.8578314,-1.574829,-20.19055,-23.27264,-2.292114,1.070764,0.7299808,6.953718,3.940228,-149.7204,-9.340637,0.1223439,-5.776276,-0.812561,-8.218903,-2.4953, ,-0.8216553,-8.184814,-70.32022,6.595859,19.41817,7.546294,81.70573,2.17339,-19.36237,-0.8200073,-6.020142,0.8562724,5.072148,-1.965607,-7.894867,14.45207,,,,,,,,,,,,,,,,,
2.462293,8.778553,75.97794,25.8271,19.94704,8.403581,82.97263,16.78445,21.05106,149.2799,12.14166,10.48427,12.91365,29.15343,58.16657,14.55355, ,0.05719233,0.08456516,0.1588593,0.7868595,0.04837036,0.07591248,0.4642029,0.1063347,0.1386776,0.4832001,0.570652,0.5118876,0.3059597,0.2385178,3.538589,0.8840313, ,2.167362,-2.409668,-14.11804,5.776504,3.15303,-3.692505,13.71095,15.49107,7.266839,-4.102081,5.230702,10.45375,-10.54727,-29.0498,57.68297,-5.243469, ,0.7880827,-1.647156,-20.41733,-23.95911,-2.414276,0.9172908,0.1012643,6.407012,3.815573,-149.2316,-9.399323,0.1018558,-5.960419,-1.215576,-8.555603,-2.232147, ,-0.8482666,-8.245483,-69.89111,6.683167,19.48536,7.464854,82.04726,2.181385,-19.16135,-0.7670288,-6.091827,0.8041775,5.075172,-1.872803,-7.932526,13.49971,,,,,,,,,,,,,,,,,
2.419645,8.878652,75.80565,26.55285,19.93426,8.354122,83.37765,16.92817,20.85249,148.8328,12.93126,10.09373,13.21161,28.78368,54.35324,13.66749, ,0.04264855,0.1000986,0.172287,0.72575,0.01278305,0.0494585,0.4050217,0.1437149,0.1985683,0.4470673,0.7895975,0.3905344,0.2979565,0.3697548,3.813332,0.8860655, ,2.13108,-2.460754,-14.60471,6.193198,2.93213,-3.741089,14.11469,15.84795,7.450663,-4.56781,6.698123,10.07338,-10.93442,-28.65552,53.82051,-5.114594, ,0.6973825,-1.71936,-20.70667,-24.58533,-2.534485,0.7629508,-0.5252991,5.863837,3.682791,-148.7793,-9.572601,0.1545455,-5.896332,-1.697998,-8.324493,-1.732086, ,-0.896637,-8.319946,-69.42804,6.755858,19.49289,7.407128,82.32422,2.201996,-18.90359,-0.6915283,-6.151184,0.6371044,5.117142,-1.762817,-7.527344,12.63788,,,,,,,,,,,,,,,,,
2.399178,9.001954,75.6187,27.20577,19.88202,8.341454,83.75621,17.03286,20.60668,148.4235,13.96123,9.659398,13.43155,28.28117,50.22393,12.87728, ,0.0204668,0.1233025,0.1869507,0.6529255,0.05223656,0.01266861,0.3785629,0.1046925,0.2458153,0.4093323,1.029974,0.4343328,0.2199373,0.5025063,4.129307,0.790206, ,2.107068,-2.514984,-15.05261,6.590117,2.704008,-3.825287,14.51677,16.13626,7.664386,-5.038818,8.161528,9.633422,-11.13828,-28.11591,49.70618,-4.750336, ,0.6015174,-1.79007,-21.06253,-25.13998,-2.666748,0.6007703,-1.115295,5.331743,3.540928,-148.3654,-9.862152,0.4839537,-5.931091,-2.143005,-7.613312,-1.038727, ,-0.9660339,-8.417969,-68.92966,6.81824,19.45672,7.369599,82.57032,2.199865,-18.5795,-0.5968933,-6.347717,0.5603979,5.237229,-1.745819,-6.653107,11.97073,,,,,,,,,,,,,,,,,
2.457839,9.320451,75.18584,28.29431,19.75697,8.491218,84.41297,17.00456,20.10081,147.7333,16.06281,9.554586,14.51916,27.1922,41.40718,11.26547, ,0.05866122,0.3184967,0.4328613,1.088539,0.1250572,0.1497641,0.6567612,0.02829552,0.5058651,0.6901703,2.10158,0.1048117,1.087617,1.088968,8.816753,1.611814, ,2.159855,-2.648865,-15.75919,7.288465,2.279328,-4.110565,15.33,16.39643,8.365301,-5.963715,10.8501,9.428773,-12.13675,-26.8927,41.12563,-3.372803, ,0.4367813,-1.890869,-21.92593,-26.02637,-2.92746,0.3096217,-2.257751,4.297933,3.270001,-147.6697,-10.1524,1.258544,-6.476715,-2.558441,-5.050537,0.471813, ,-1.080597,-8.691406,-67.85379,6.983912,19.35075,7.414019,82.93906,2.157333,-17.76392,-0.355072,-7.185333,1.00993,5.411117,-2.602783,-3.436829,10.72611,,,,,,,,,,,,,,,,,
2.538983,9.424452,75.0313,28.71396,19.71472,8.607956,84.68323,16.9349,19.89939,147.4347,16.9095,9.579976,15.06728,26.49652,36.80634,10.46938, ,0.08114362,0.104001,0.1545334,0.4196529,0.04224586,0.1167383,0.270256,0.06966782,0.2014256,0.2986755,0.846693,0.02538967,0.5481157,0.6956882,4.600842,0.7960892, ,2.247842,-2.766968,-15.97076,7.565305,2.100422,-4.250153,15.72834,16.43441,8.8448,-6.378571,12.12706,9.451095,-12.67346,-26.15372,36.62592,-2.573212, ,0.4000242,-1.860626,-22.39911,-26.35785,-3.043488,0.2072752,-2.862946,3.817467,3.182667,-147.37,-10.11301,1.329355,-6.738312,-2.590149,-3.814606,1.035259, ,-1.102905,-8.771362,-67.40811,7.064185,19.31249,7.476823,83.04755,2.14782,-17.31509,-0.227417,-7.271332,0.948386,5.424589,-2.865967,-2.135895,10.07304,,,,,,,,,,,,,,,,,
2.653844,9.564341,74.79517,29.04963,19.69404,8.701464,84.96565,16.85311,19.71915,147.1404,17.64424,9.695351,15.66141,25.71346,32.16891,9.789139, ,0.1148612,0.1398888,0.2361298,0.3356724,0.02067757,0.09350777,0.2824249,0.08179092,0.1802368,0.2942505,0.7347336,0.1153746,0.5941257,0.7830524,4.637421,0.6802397, ,2.386298,-2.770172,-16.18018,7.777153,1.925809,-4.353851,16.10465,16.44682,9.310143,-6.719757,13.30853,9.595095,-13.27301,-25.35767,32.04805,-1.704865, ,0.3929782,-1.856384,-22.87491,-26.61899,-3.151428,0.1354104,-3.416016,3.341854,3.169071,-147.076,-10.00372,1.223198,-7.032288,-2.464172,-2.902924,1.622488, ,-1.084686,-8.920837,-66.86652,7.147754,19.29513,7.529341,83.173,2.123066,-16.85715,-0.1067505,-7.185944,0.7756655,5.364549,-3.010773,-1.322998,9.478582,,,,,,,,,,,,,,,,,
2.653844,9.557702,74.80367,29.04732,19.69652,8.701823,84.96457,16.85138,19.71907,147.1404,17.64424,9.695432,15.65559,25.71171,32.16771,9.788177, ,0,0.006638527,0.008491516,0.002311707,0.002475739,0.000359535,0.001083374,0.001724243,7.82E-05,0,0,8.11E-05,0.00581646,0.001749039,0.001209259,0.000961304, ,2.386314,-2.774902,-16.17841,7.779881,1.922891,-4.351593,16.10336,16.44529,9.311534,-6.719757,13.30853,9.595437,-13.26379,-25.35611,32.04654,-1.704865, ,0.3915164,-1.852386,-22.87534,-26.61618,-3.153748,0.1362623,-3.414154,3.3411,3.169724,-147.076,-10.00372,1.221733,-7.034851,-2.462341,-2.906616,1.623871, ,-1.085449,-8.913025,-66.87628,7.145829,19.2976,7.531059,83.17245,2.121881,-16.85611,-0.1067505,-7.185944,0.7742581,5.367263,-3.010834,-1.323395,9.477386,,,,,,,,,,,,,,,,,
2.78144,9.678282,74.60995,29.28353,19.72314,8.790057,85.22687,16.75766,19.55875,146.8364,18.29273,9.91608,16.29106,24.95464,27.60958,9.046752, ,0.1275961,0.1205797,0.193718,0.2362022,0.02661896,0.08823395,0.2622986,0.09371948,0.1603184,0.3040314,0.6484966,0.2206478,0.6354704,0.7570705,4.558126,0.7414255, ,2.548447,-2.825043,-16.2915,7.962342,1.738866,-4.407135,16.42712,16.43856,9.694219,-6.965851,14.35859,9.855509,-13.91876,-24.59753,27.51978,-0.5531921, ,0.3871083,-1.83786,-23.30817,-26.7869,-3.275177,0.08674805,-3.866302,2.842045,3.247299,-146.7739,-9.833832,0.9448442,-7.367249,-2.237152,-2.295319,2.275236, ,-1.036804,-9.028748,-66.43158,7.207413,19.32517,7.603446,83.29857,2.071718,-16.4238,0.01158886,-7.076874,0.6426095,5.210835,-3.146515,-0.8718872,8.728141,,,,,,,,,,,,,,,,,
2.78144,9.656882,74.64059,29.28252,19.72864,8.790325,85.22611,16.75583,19.55923,146.8374,18.29179,9.91687,16.28513,24.95433,27.61032,9.046839, ,0,0.0213995,0.03064728,0.001001358,0.005502701,0.000267983,0.00075531,0.00182724,0.000482559,0.001037598,0.000944138,0.000790596,0.005929947,0.00031662,0.000743866,8.68E-05, ,2.548447,-2.847656,-16.27612,7.963938,1.734639,-4.404846,16.42443,16.43692,9.696796,-6.96582,14.35884,9.856328,-13.91058,-24.5975,27.52042,-0.5513, ,0.3871083,-1.823578,-23.31137,-26.78555,-3.277557,0.08751743,-3.865448,2.841282,3.246495,-146.7749,-9.832458,0.9435057,-7.369324,-2.236908,-2.2966,2.275475, ,-1.036804,-9.001648,-66.46991,7.206554,19.3308,7.605116,83.29848,2.07055,-16.423,0.01014923,-7.075287,0.6436985,5.211143,-3.144806,-0.8737488,8.728274,,,,,,,,,,,,,,,,,
2.895336,9.808493,74.44726,29.43155,19.74478,8.875033,85.44852,16.64021,19.40616,146.517,18.90698,10.21789,16.9501,24.20002,23.31262,8.253463, ,0.1138959,0.1516104,0.1933365,0.1490307,0.01613998,0.08470821,0.2224045,0.1156216,0.1530743,0.3204498,0.6151886,0.3010244,0.6649742,0.7543087,4.297699,0.793376, ,2.69537,-2.882477,-16.37778,8.118405,1.589018,-4.42627,16.66739,16.40158,9.971163,-7.164246,15.34999,10.18855,-14.54257,-23.86655,23.20315,0.8036278, ,0.3753837,-1.83548,-23.6709,-26.87161,-3.412445,0.03602801,-4.156738,2.302782,3.40527,-146.4578,-9.625824,0.6165136,-7.823822,-1.53894,-2.300385,2.713971, ,-0.9796753,-9.149292,-66.05811,7.267773,19.33888,7.692976,83.42496,1.989848,-16.02612,0.1330728,-6.929596,0.5287189,5.004871,-3.41687,-0.7826843,7.772779,,,,,,,,,,,,,,,,,
