Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_v,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,Hip_v,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z,,,,,,,,,,,RightForeArm_x,RightForeArm_y,RightForeArm_z,RightForeArm_Q
6.584117,8.853556,73.99661,5.943276,9.29469,10.14647,73.41026,26.09798,13.34018,154.0512,17.4151,23.6467,6.684335,11.55494,68.48988,27.34404, ,0.490438,0.2411413,0.4083557,0.6817522,0.4236298,0.4602852,2.577972,0.2081871,1.028918,0.3153534,1.862993,0.5660229,0.532465,0.3996773,1.457222,4.281265, ,5.994404,-1.881836,-1.364288,-4.282623,1.149695,-3.702576,-11.93338,4.54368,-9.571869,-5.226318,-15.09381,23.05772,-3.684692,-4.975037,68.04063,11.43232, ,-2.457703,1.147002,-10.03815,-3.881531,-1.55014,4.350541,10.3872,25.68651,6.582642,-154.1904,-5.710693,4.923903,-4.7164,-1.672455,8.421293,7.684943, ,1.054835,-8.59436,-73.27863,1.54029,9.077061,8.249762,70.84147,-0.4138184,-7.151886,4.002456,-5.868439,-1.152161,3.134624,-10.2254,0.1049121,24.46494,,,,,,,,,,,-4.282623,-3.881531,1.54029,5.943276
7.260552,8.875033,73.9327,6.808426,9.84788,9.699957,74.67603,23.87691,12.79712,153.3717,16.31775,22.57374,6.957368,12.20042,68.88966,26.31511, ,0.676435,0.0214777,0.06391144,0.8651505,0.5531902,0.4465103,1.265778,2.221075,0.5430622,0.6795502,1.097351,1.072966,0.2730331,0.6454792,0.3997726,1.028923, ,6.723701,-1.704041,-3.807495,-3.662933,0.3687275,-3.810852,-9.299683,4.680144,-8.801147,-5.412811,-12.9523,21.93944,-4.535797,-7.664703,68.30962,8.734681, ,-2.603943,0.5596554,-10.98233,-5.315186,-2.063293,3.878549,9.834872,23.39822,6.244465,-153.4966,-7.033203,5.130171,-4.195038,-3.355713,5.62265,8.076902, ,0.7190326,-8.700592,-72.77734,2.345504,9.616191,7.907943,72.81867,-0.4403381,-7.391998,3.559382,-6.283325,-0.8102722,3.372734,-8.666077,-4.759979,24.14338,,,,,,,,,,,-3.662933,-5.315186,2.345504,6.808426
7.990844,8.799144,74.05077,8.289829,10.21414,9.266237,76.07457,21.83474,12.59992,152.4724,14.95748,21.02622,7.34517,12.98615,68.03309,25.6132, ,0.7302923,0.07588959,0.1180649,1.481403,0.3662558,0.4337196,1.398537,2.042173,0.1972065,0.8993073,1.360264,1.547518,0.3878021,0.7857389,0.8565674,0.7019119, ,7.453664,-1.620972,-6.186218,-3.173492,-0.06195068,-3.823334,-6.449799,4.889145,-8.274384,-5.686707,-10.32523,20.33253,-5.216919,-10.03314,67.39321,6.802309, ,-2.812775,-0.04498291,-11.67111,-7.044861,-2.522369,3.405392,9.063221,21.25535,5.907939,-152.581,-8.076508,5.266654,-4.117035,-3.749695,3.232908,8.243094, ,0.4730539,-8.648041,-72.40002,3.20942,9.89978,7.613323,74.86926,-0.5639954,-7.896179,3.087404,-6.537109,-0.5220947,3.325123,-7.034058,-7.460266,23.80841,,,,,,,,,,,-3.173492,-7.044861,3.20942,8.289829
8.314363,8.736148,74.15996,9.230656,10.26931,9.059216,76.80447,20.88767,12.57618,151.9702,14.12622,20.14839,7.601521,13.40887,67.22538,24.5152, ,0.3235183,0.06299591,0.1091919,0.9408264,0.05517197,0.2070217,0.7298965,0.9470615,0.02373695,0.502121,0.8312635,0.8778305,0.256351,0.4227123,0.8077087,1.098003, ,7.761081,-1.61438,-7.342682,-3.029724,-0.2020264,-3.826477,-4.983002,5.055918,-8.082489,-5.816101,-8.923309,19.43114,-5.48233,-11.17462,66.63947,5.513054, ,-2.934265,-0.31604,-12.02124,-8.017426,-2.754578,3.16835,8.503351,20.23868,5.759499,-152.0706,-8.355988,5.236569,-4.330383,-3.295776,2.598954,7.605672, ,0.3828818,-8.575684,-72.22983,3.651817,9.89673,7.473139,75.89686,-0.5891418,-8.155396,2.878509,-6.478577,-0.5337524,3.214966,-6.337463,-7.502258,23.04023,,,,,,,,,,,-3.029724,-8.017426,3.651817,9.230656
8.580427,8.67405,74.28808,10.27335,10.26221,8.874592,77.54313,19.98774,12.5793,151.4564,13.24085,19.2155,7.842228,13.9017,66.10977,23.00718, ,0.2660646,0.06209755,0.1281204,1.042697,0.007100105,0.1846237,0.7386627,0.8999348,0.003117561,0.5138855,0.8853683,0.9328918,0.2407074,0.4928322,1.115608,1.508024, ,8.005692,-1.617126,-8.471405,-2.944122,-0.3214111,-3.845978,-3.494324,5.308923,-7.942383,-5.921326,-7.533295,18.5189,-5.713043,-12.29276,65.61327,4.060905, ,-3.05307,-0.5508118,-12.42078,-9.056946,-2.993652,2.945571,7.797809,19.24122,5.632004,-151.5481,-8.438843,5.015287,-4.568085,-2.542969,2.218879,6.507496, ,0.3079382,-8.496643,-72.04977,4.100163,9.820214,7.340057,76.90688,-0.5795593,-8.378571,2.680753,-6.366058,-0.6082764,3.069746,-5.719727,-6.981537,21.93966,,,,,,,,,,,-2.944122,-9.056946,4.100163,10.27335
8.911858,8.552718,74.58671,12.4914,10.18509,8.581614,79.0178,18.41855,12.56432,150.3991,11.82118,17.2623,8.149641,15.17681,62.8297,19.91527, ,0.3314304,0.1213322,0.2986298,2.218043,0.07711697,0.2929783,1.47467,1.569193,0.01497173,1.05722,1.419671,1.953197,0.3074126,1.275107,3.280071,3.091904, ,8.290195,-1.64566,-10.69385,-2.777557,-0.6385498,-3.956665,-0.4139404,6.065596,-7.755096,-5.99765,-4.916412,16.66966,-6.065735,-14.41138,62.53593,1.517344, ,-3.252991,-0.8616028,-13.46848,-11.22256,-3.500702,2.56536,5.928979,17.37044,5.381634,-150.4733,-8.52243,4.343168,-4.873901,-0.809967,2.706622,3.065881, ,0.1966907,-8.336609,-71.60535,5.021822,9.564304,7.084071,78.80905,-0.4403076,-8.677216,2.326271,-6.207916,-0.7033997,2.701201,-4.601135,-4.386292,19.66291,,,,,,,,,,,-2.777557,-11.22256,5.021822,12.4914
8.989499,8.49131,74.80898,14.82624,10.16568,8.410477,80.51487,17.03281,12.427,149.291,11.28355,15.31915,8.167787,16.79811,58.26465,17.65363, ,0.07764149,0.06140804,0.2222748,2.334846,0.01940918,0.1711369,1.49707,1.385733,0.1373205,1.108185,0.537632,1.943146,0.01814556,1.621305,4.565052,2.261644, ,8.306503,-1.6492,-12.81354,-2.511993,-1.175201,-4.154236,2.791687,6.705503,-7.485596,-5.913696,-2.539581,14.82726,-6.347229,-16.40045,58.11407,0.1676847, ,-3.428253,-1.035797,-14.93082,-13.46786,-4.054962,2.255805,3.70661,15.65396,5.064971,-149.3485,-8.846161,3.757139,-4.745483,0.7826084,3.169839,-1.005615, ,0.1291835,-8.250549,-70.8797,5.988346,9.291389,6.877054,80.49419,-0.1910095,-8.87793,2.019922,-6.342438,-0.528595,2.26468,-3.67572,-1.739471,17.62296,,,,,,,,,,,-2.511993,-13.46786,5.988346,14.82624
8.924683,8.503111,74.97786,17.21686,10.37591,8.255171,82.08989,18.19571,11.54971,148.127,11.29785,13.55735,8.063252,18.3895,52.63433,16.26916, ,0.06481647,0.01180077,0.1688766,2.390621,0.2102251,0.1553059,1.57502,1.162899,0.8772926,1.164001,0.01430321,1.761802,0.1045341,1.591391,5.630318,1.384466, ,8.162056,-1.563934,-14.9101,-2.062897,-1.833984,-4.375549,5.978137,7.881519,-8.085419,-5.796021,-0.3803101,13.09162,-6.274414,-18.08093,52.57251,0.02939954, ,-3.606415,-1.214783,-16.6875,-15.71448,-4.57959,1.922314,1.596346,16.3613,2.108357,-148.1732,-9.002228,3.511435,-4.738861,2.102451,2.411376,-4.59079, ,0.080574,-8.253174,-69.87311,7.038948,9.20472,6.660167,81.981,-0.5974426,-8.131531,1.823707,-6.793152,-0.1433105,2.072798,-2.988068,-0.423584,15.61104,,,,,,,,,,,-2.062897,-15.71448,7.038948,17.21686
8.83921,8.553541,75.02566,18.41142,10.57552,8.162318,82.91555,20.09208,11.44004,147.5472,11.29417,12.94241,8.405072,19.21202,49.60659,15.83902, ,0.08547306,0.0504303,0.04779816,1.194553,0.1996145,0.09285259,0.8256607,1.89637,0.1096725,0.5797272,0.003678322,0.6149397,0.3418198,0.8225136,3.027737,0.4301386, ,8.032196,-1.489441,-15.94098,-1.726624,-2.171295,-4.438019,7.488915,8.930086,-8.81897,-5.747284,0.6222178,12.48776,-6.466034,-18.86005,49.58211,0.2283052, ,-3.688721,-1.308289,-17.59644,-16.82104,-4.824402,1.779666,0.5500027,17.89383,-0.6832886,-147.5904,-8.855347,3.419669,-5.104889,2.744175,1.404636,-5.868835, ,0.05484173,-8.304169,-69.26633,7.571591,9.252414,6.548715,82.67216,-1.128143,-7.209686,1.776271,-7.037781,0.1407377,1.98899,-2.946106,-0.370636,14.70461,,,,,,,,,,,-1.726624,-16.82104,7.571591,18.41142
8.727176,8.569372,75.11803,19.6195,10.79493,8.075969,83.77863,14.07859,12.0793,146.9791,11.20497,12.3192,8.866114,19.95177,46.57093,15.23591, ,0.1120338,0.01583099,0.09236908,1.208082,0.2194061,0.08634949,0.8630829,6.013493,0.6392651,0.5681,0.08919907,0.6232157,0.4610415,0.7397594,3.03566,0.6031094, ,7.875604,-1.410217,-16.97141,-1.311462,-2.473267,-4.469727,8.94969,7.285985,-6.864838,-5.73053,1.705354,11.91224,-6.733826,-19.53995,46.56175,0.4859752, ,-3.759979,-1.370911,-18.49844,-17.92065,-5.021332,1.662586,-0.4638367,12.06928,4.220742,-147.0206,-8.507599,3.162321,-5.562012,3.258491,-0.4293518,-6.53183, ,0.04374751,-8.32428,-68.66846,8.120456,9.343319,6.455018,83.34989,0.2776929,-9.263763,1.756528,-7.224915,0.4087999,1.900621,-3.035828,-1.054871,13.73597,,,,,,,,,,,-1.311462,-17.92065,8.120456,19.6195
8.4302,8.558028,75.36766,21.99035,11.24471,7.902327,85.64764,12.52989,11.83801,145.8829,11.12859,10.95366,9.724726,20.85317,40.06621,13.57117, ,0.2969761,0.01134396,0.2496338,2.370846,0.4497833,0.1736422,1.869003,1.548705,0.2412901,1.096222,0.07637882,1.365541,0.8586121,0.9013939,6.504723,1.66474, ,7.49186,-1.221222,-19.05173,-0.2757568,-2.976624,-4.49823,11.80667,7.445216,-6.683075,-5.849213,4.108226,10.77996,-7.437439,-20.46902,39.89297,1.394929, ,-3.865143,-1.430359,-20.24377,-20.02502,-5.292358,1.492389,-2.124542,10.09176,3.807584,-145.9237,-7.725067,1.943829,-6.124664,3.059124,-3.872406,-6.716736, ,0.04257616,-8.334015,-67.43646,9.178417,9.607814,6.266899,84.74539,0.1104799,-9.231598,1.779413,-7.168457,0.3856729,1.798375,-3.197113,-2.597809,11.6352,,,,,,,,,,,-0.2757568,-20.02502,9.178417,21.99035
8.080236,8.537591,75.60288,24.35871,12.95852,7.791927,87.63206,13.25157,10.88755,144.8687,11.99978,9.885448,10.46391,20.95171,33.00149,11.07769, ,0.3499632,0.02043724,0.2352219,2.368366,1.713811,0.1103997,1.984421,0.7216825,0.9504662,1.014252,0.8711882,1.068207,0.7391853,0.09853935,7.064724,2.493484, ,7.043482,-1.09259,-21.01291,0.8574461,-3.838806,-4.623169,14.6513,7.976958,-7.050323,-6.249603,6.686817,9.865952,-8.398621,-20.73114,32.64209,1.333125, ,-3.960541,-1.477814,-21.8439,-22.07977,-6.099243,1.330808,-3.474976,10.50905,0.920679,-144.9118,-7.559509,0.6242427,-6.131775,0.9492208,-4.877106,-5.934814, ,0.026592,-8.323761,-66.14783,10.15038,10.984,6.077913,86.14291,-0.7678833,-8.307495,1.868051,-6.961853,0.03653065,1.728503,-3.076324,-3.012634,9.193887,,,,,,,,,,,0.8574461,-22.07977,10.15038,24.35871
7.8557,8.536765,75.80611,26.74114,12.75329,7.761105,89.61,9.238037,11.13331,144.0059,14.03086,9.240497,11.46379,20.54426,25.43517,8.325755, ,0.2245359,0.000825882,0.2032242,2.382429,0.2052345,0.03082228,1.977943,4.013531,0.2457647,0.8627777,2.031075,0.6449518,0.9998827,0.4074459,7.566319,2.751934, ,6.730503,-1.013458,-22.71802,1.950195,-4.20401,-4.774445,17.30017,6.917259,-5.854614,-6.923615,9.337261,9.226024,-9.493591,-20.23651,25.14005,1.030039, ,-4.053253,-1.480194,-23.35034,-24.12125,-5.949371,1.18793,-4.650848,6.064207,3.041693,-144.0555,-8.188202,0.5202953,-6.338287,-2.31485,-3.513092,-4.364105, ,0.004977358,-8.333496,-64.85339,11.05683,10.6966,5.955154,87.47166,-0.5818176,-9.130188,2.041821,-7.25769,0.02923154,1.747484,-2.324585,-2.638977,6.977875,,,,,,,,,,,1.950195,-24.12125,11.05683,26.74114
7.831134,8.560866,75.87057,27.88985,12.90734,7.714744,90.63009,8.488819,10.96346,143.6339,15.22859,9.053246,12.00638,20.35843,21.80608,7.458919, ,0.02456665,0.02410126,0.06446075,1.148708,0.154048,0.04636049,1.020088,0.749218,0.169857,0.371933,1.197738,0.1872511,0.5425863,0.185833,3.629087,0.8668365, ,6.676563,-0.9623718,-23.45868,2.449142,-4.475464,-4.810699,18.52209,6.770524,-5.693939,-7.299805,10.64002,9.025188,-10.06897,-19.87799,21.60922,1.107922, ,-4.096832,-1.452545,-24.07834,-25.11282,-6.034729,1.129691,-5.15625,5.009123,2.866371,-143.6879,-8.658905,0.7154537,-6.458466,-3.655945,-2.315063,-3.808319, ,-0.02963257,-8.369781,-64.18988,11.45087,10.74245,5.879142,88.16728,-0.8208008,-9.068359,2.147695,-7.501373,0.04154218,1.791576,-1.923096,-2.30896,6.281661,,,,,,,,,,,2.449142,-25.11282,11.45087,27.88985
7.861482,8.647547,75.85104,29.01716,13.07806,7.642523,91.66658,7.794238,10.73193,143.2913,16.34136,8.951069,12.58547,20.27521,18.40574,6.786652, ,0.0303483,0.08668041,0.01953125,1.127308,0.1707249,0.0722208,1.036491,0.694581,0.2315207,0.3426208,1.112765,0.1021767,0.5790873,0.08322144,3.400345,0.6722665, ,6.692799,-0.8552246,-24.13397,2.908117,-4.743561,-4.807526,19.67935,6.582609,-5.529175,-7.593292,11.83637,8.909197,-10.67514,-19.64896,18.30265,1.702447, ,-4.130951,-1.436829,-24.77036,-26.09882,-6.131409,1.060227,-5.620911,3.960473,2.688757,-143.3497,-9.0448,0.867205,-6.597015,-4.451263,-0.9881592,-3.606018, ,-0.08901978,-8.473969,-63.45874,11.80458,10.79919,5.803248,88.88328,-1.115906,-8.93158,2.25014,-7.763184,0.1066773,1.81061,-1.685608,-1.852234,5.439456,,,,,,,,,,,2.908117,-26.09882,11.80458,29.01716
7.947497,8.902182,75.65351,31.06825,13.46771,7.491923,93.51974,6.271255,10.09334,142.6922,18.1837,9.044154,13.89233,20.133,12.56445,6.748929, ,0.08601522,0.2546349,0.197525,2.051092,0.3896503,0.1506004,1.853157,1.522984,0.6385918,0.5991669,1.84234,0.09308529,1.30686,0.14221,5.841287,0.03772354, ,6.807274,-0.6470032,-25.31076,3.81773,-5.236786,-4.831665,21.76624,5.735607,-4.958527,-7.881042,13.85506,8.952971,-11.87894,-19.65894,12.50121,4.021503, ,-4.11142,-1.414154,-25.87448,-27.92813,-6.381317,0.926351,-6.402161,1.939045,2.292711,-142.7589,-9.618652,1.276664,-7.180939,-3.609863,0.3023781,-3.747375, ,-0.2779541,-8.757629,-61.99609,12.29435,10.94791,5.613225,90.12962,-1.541901,-8.590454,2.424199,-8.123199,0.2549796,1.782203,-1.90683,-1.192535,3.788577,,,,,,,,,,,3.81773,-27.92813,12.29435,31.06825
7.996037,9.255493,75.31094,32.76841,14.13638,7.277145,94.86081,4.268467,10.5913,142.1491,20.03719,9.484042,15.32663,19.77018,8.100858,8.072379, ,0.04854012,0.3533115,0.3425751,1.700161,0.6686687,0.2147779,1.341072,2.002787,0.4979534,0.5430603,1.853489,0.439888,1.434306,0.3628159,4.463593,1.323451, ,6.95613,-0.4803467,-26.14517,4.760092,-5.695496,-4.775421,23.37424,3.058607,-2.570435,-8.420074,16.13355,9.347358,-12.99503,-19.52649,7.911429,6.311978, ,-3.94165,-1.334991,-26.62396,-29.46353,-6.81189,0.897427,-7.472382,-2.865448,4.81366,-142.2233,-9.961761,1.611551,-8.155396,-0.162262,-1.563873,-3.904175, ,-0.5372314,-9.140808,-60.69809,12.50783,11.35713,5.381675,90.8408,-0.8901672,-9.189636,2.588319,-8.124512,0.1094872,1.751538,-3.077789,-0.885498,2.971748,,,,,,,,,,,4.760092,-29.46353,12.50783,32.76841
7.945329,9.517198,74.99357,35.52303,13.26801,7.191728,95.69626,4.974696,9.863862,141.6793,21.68235,10.36359,16.6555,18.73177,5.840948,8.244061, ,0.05070877,0.2617044,0.3173676,2.754616,0.8683653,0.08541679,0.8354492,0.7062283,0.7274342,0.4697876,1.645157,0.8795452,1.328865,1.038416,2.25991,0.1716824, ,7.016707,-0.3346252,-26.54633,5.160772,-5.554321,-4.782013,24.75004,2.891168,-2.819824,-9.012054,18.41051,10.23283,-13.78787,-18.57718,4.56631,6.558404, ,-3.700623,-1.166016,-27.16965,-31.77335,-6.267426,0.8226699,-8.585022,-3.938721,3.80744,-141.7453,-9.807587,1.648632,-9.421295,1.132827,-3.402649,-3.679352, ,-0.7457581,-9.43634,-59.7699,13.84994,10.61077,5.275664,91.02674,-1.042297,-8.748444,2.526063,-7.818542,0.07856002,1.655969,-2.323059,-1.444824,3.178884,,,,,,,,,,,5.160772,-31.77335,13.84994,35.52303
7.921928,9.568764,74.90332,36.09932,13.78016,7.149349,95.98893,5.271039,9.540962,141.4452,22.3372,10.95337,17.21299,18.17471,5.955516,7.412571, ,0.02340031,0.05156612,0.09024811,0.5762978,0.5121508,0.0423789,0.2926712,0.2963433,0.3228998,0.2341309,0.6548519,0.5897818,0.5574875,0.5570583,0.1145687,0.83149, ,7.043544,-0.2637634,-26.61627,5.584155,-5.751099,-4.781769,25.32606,2.830778,-3.018127,-9.207245,19.42173,10.8428,-13.96118,-18.10876,3.801997,5.854079, ,-3.582977,-1.08728,-27.29153,-32.29129,-6.514648,0.7449403,-8.979767,-4.334778,3.315836,-141.5013,-9.563873,1.560344,-10.16541,0.9065827,-4.201447,-3.202209, ,-0.8309326,-9.500885,-59.54919,13.84734,11.03923,5.232938,91.05184,-1.105377,-8.511902,2.418674,-7.490295,0.08396622,1.559654,-1.414185,-1.980591,3.071977,,,,,,,,,,,5.584155,-32.29129,13.84734,36.09932
7.934082,9.638121,74.80559,36.77229,14.11738,7.057618,96.17835,5.500446,9.212472,141.2154,22.86598,11.64308,17.7333,17.96835,6.558495,6.532653, ,0.01215363,0.06935692,0.09773254,0.672966,0.3372183,0.09173107,0.1894226,0.2294068,0.3284903,0.2297821,0.5287857,0.6897097,0.5203171,0.2063618,0.6029787,0.8799186, ,7.103357,-0.1476135,-26.60431,5.962715,-5.885956,-4.705994,25.74483,2.766963,-3.171661,-9.286255,20.30044,11.5525,-14.04111,-17.95291,3.845378,5.19339, ,-3.473175,-1.062134,-27.2778,-32.86856,-6.629395,0.6723867,-9.289185,-4.641632,2.818288,-141.2614,-9.244537,1.458517,-10.94183,0.4155313,-4.81308,-2.756012, ,-0.9167786,-9.577057,-59.44955,13.96634,11.34592,5.190435,91.03421,-1.147339,-8.25769,2.302202,-7.068237,0.08816597,1.274618,-0.6913757,-2.420319,2.727415,,,,,,,,,,,5.962715,-32.86856,13.96634,36.77229
8.154253,9.723598,74.63103,38.10213,14.54633,6.763302,96.28805,5.711215,8.523172,140.8047,23.78972,13.27877,18.70207,18.07228,7.81832,5.977302, ,0.220171,0.08547688,0.1745529,1.329838,0.4289427,0.2943158,0.1096954,0.2107697,0.6892996,0.4106445,0.9237328,1.635691,0.9687634,0.1039295,1.259825,0.5553508, ,7.426873,0.2918622,-26.38715,6.700485,-6.093689,-4.380524,26.25672,2.618342,-3.144196,-9.316284,21.88657,13.21993,-14.01996,-18.05267,5.67334,4.530421, ,-3.263519,-1.162628,-26.73676,-33.97702,-6.722717,0.5226306,-9.70459,-4.970032,1.793519,-140.8315,-8.538635,1.235433,-12.42319,-0.8527222,-4.791992,-3.198242, ,-1.075897,-9.652588,-59.6958,14.2589,11.74722,5.107733,90.86673,-1.152496,-7.767029,2.069579,-5.879639,-0.1009827,0.1220559,0.05794323,-2.699463,2.109586,,,,,,,,,,,6.700485,-33.97702,14.2589,38.10213
8.29342,9.724082,74.40317,39.24429,14.61785,6.437012,96.19336,5.65694,7.867657,140.4369,24.50938,15.4324,19.17088,18.33578,9.301853,6.506949, ,0.1391668,0.000484467,0.2278671,1.142162,0.07152557,0.3262901,0.09468842,0.05427504,0.6555157,0.3678894,0.7196617,2.153628,0.468811,0.263504,1.483533,0.5296474, ,7.670474,0.7652125,-25.77029,7.273259,-6.248962,-4.091278,26.55611,2.593939,-2.660339,-9.28891,23.22849,15.39789,-13.06854,-18.0495,8.58765,4.12547, ,-2.960571,-1.347748,-25.56714,-34.96179,-6.748474,0.4563096,-10.18344,-4.933258,0.8604098,-140.4452,-7.614349,0.6398245,-13.82443,-3.222351,-2.433014,-4.691284, ,-1.309631,-9.6091,-60.46481,14.46197,11.75082,4.933413,90.52257,-1.08847,-7.374878,1.839233,-4.113525,-0.7313232,-1.415863,1.129648,-2.812561,1.662189,,,,,,,,,,,7.273259,-34.96179,14.46197,39.24429
8.478846,9.642266,74.27811,39.76419,14.46072,6.331402,96.13457,5.605912,7.647134,140.2995,24.80686,16.74847,19.17518,18.43301,10.05748,7.507275, ,0.1854258,0.08181572,0.1250534,0.5198975,0.1571264,0.1056104,0.05879211,0.05102825,0.2205229,0.1374054,0.2974854,1.316074,0.004306793,0.097229,0.7556314,1.000325, ,7.881666,0.8942019,-25.20883,7.44347,-6.270721,-4.022919,26.67208,2.706457,-2.469025,-9.311523,23.84547,16.70749,-12.15973,-17.67188,9.657881,4.283287, ,-2.913025,-1.517731,-24.8562,-35.43829,-6.700531,0.3492549,-10.48581,-4.819672,0.5368396,-140.2963,-6.868469,0.08778448,-14.40195,-5.222656,-0.5849915,-5.983368, ,-1.35849,-9.492218,-61.03308,14.5522,11.56305,4.865296,90.32674,-1.058197,-7.229889,1.698736,-2.999084,-1.159332,-2.418884,1.854337,-2.798492,1.286916,,,,,,,,,,,7.44347,-35.43829,14.5522,39.76419
8.631405,9.595587,74.07407,40.17539,14.22343,6.900515,95.60266,5.545811,7.429036,140.2135,25.04502,18.17938,19.16395,18.26681,10.96288,11.48429, ,0.1525593,0.0466795,0.2040405,0.4112053,0.237299,0.5691133,0.5319061,0.06010151,0.2180977,0.08592224,0.2381592,1.430904,0.0112381,0.1662025,0.9053984,3.977017, ,8.049167,0.8331221,-24.40729,7.559066,-6.236847,-4.50592,26.83978,3.001574,-2.744812,-9.291199,24.38147,18.10862,-10.94986,-17.25595,10.66667,7.840541, ,-2.900116,-1.629913,-24.19141,-35.84485,-6.650146,0.260048,-10.9342,-4.567566,0.188489,-140.198,-5.889008,-0.5801086,-15.064,-5.995697,0.7695864,-7.974304, ,-1.370087,-9.431702,-61.59637,14.57049,11.29936,5.211001,89.56263,-1.070892,-6.906036,1.537614,-1.764954,-1.596252,-3.387329,1.941491,-2.344879,2.14454,,,,,,,,,,,7.559066,-35.84485,14.57049,40.17539
8.540435,9.468911,73.96816,40.52465,13.83914,6.908228,95.58981,5.543975,7.427138,140.1959,25.16949,19.7555,19.30397,17.97464,12.17152,12.84032, ,0.09097004,0.1266756,0.1059113,0.3492622,0.3842888,0.007713318,0.0128479,0.001835823,0.001897812,0.01759338,0.1244717,1.576118,0.140028,0.2921638,1.20864,1.356027, ,7.976022,0.7475374,-23.52377,7.555819,-6.105713,-4.500702,26.83369,3.000612,-2.74292,-9.175568,24.77108,19.64434,-9.219574,-17.08231,11.94645,9.927842, ,-2.820465,-1.493195,-23.6893,-36.23389,-6.569489,0.2662551,-10.94278,-4.566162,0.1889299,-140.1648,-4.561066,-1.261536,-16.0394,-5.62204,1.636318,-6.890594, ,-1.389435,-9.330658,-62.20523,14.56032,10.90892,5.225101,89.54819,-1.070038,-6.904755,1.30705,-0.3590088,-1.91507,-4.434265,1.635169,-1.502258,3.803116,,,,,,,,,,,7.555819,-36.23389,14.56032,40.52465
8.169897,9.281193,73.69096,41.02748,12.70529,7.011638,95.13421,5.246622,7.609245,139.8816,25.43467,23.74056,19.88582,18.19692,15.71606,15.63281, ,0.3705378,0.1877184,0.2771988,0.5028305,1.133846,0.1034098,0.4556046,0.2973533,0.1821065,0.3143768,0.2651768,3.985062,0.5818481,0.2222805,3.544533,2.792487, ,7.667041,0.4676592,-21.62219,7.138622,-5.484833,-4.607025,26.04599,2.952692,-3.461884,-9.380249,25.1935,23.45176,-4.239532,-16.81943,15.03067,11.26886, ,-2.532379,-1.112122,-22.50125,-36.96289,-6.231262,0.3846791,-10.03,-4.219513,-0.1031189,-139.7987,-1.378052,-3.175812,-17.86957,-6.930054,4.498394,-10.15131, ,-1.431335,-9.207214,-63.43515,14.45042,9.93172,5.25769,89.61106,-1.11969,-6.773346,0.713786,2.948929,-2.701904,-7.030212,2.295201,-0.552002,2.967721,,,,,,,,,,,7.138622,-36.96289,14.45042,41.02748
7.9776,9.308505,73.31732,39.76684,13.59497,7.17461,94.43433,4.554193,7.99496,139.7769,25.44813,28.44869,23.7807,19.01901,19.67251,12.31741, ,0.1922975,0.02731228,0.373642,1.260647,0.889679,0.162972,0.6998749,0.6924286,0.3857155,0.1047058,0.01346207,4.70813,3.89488,0.8220863,3.95645,3.315392, ,7.442584,0.06669761,-19.64603,7.38353,-5.454193,-4.751923,24.76918,2.591168,-4.014954,-9.356323,24.42861,28.04592,3.371982,-16.70425,18.91568,8.119104, ,-2.578857,-1.529724,-20.40622,-36.21497,-6.865143,0.4584669,-8.679565,-3.601318,-0.5409546,-139.6352,2.458281,-4.154419,-21.38388,-8.745544,5.093127,-9.23465, ,-1.448151,-9.182892,-64.88269,12.77659,10.7341,5.338369,89.66808,-1.114288,-6.875122,-0.01721191,7.305931,-3.691376,-10.56607,4.195702,-1.214355,0.3910557,,,,,,,,,,,7.38353,-36.21497,12.77659,39.76684
