Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z
4.111712,9.844617,75.06588,22.55541,18.60611,9.48082,85.82348,14.37958,20.29724,144.722,25.56855,22.80896,21.19884,18.23877,14.73363,12.6072, ,3.394278,357.4927,346.0519,6.433034,2.825929,355.6672,15.70834,14.32038,10.00013,351.3131,25.40755,22.61505,357.5494,342.5547,13.39467,9.973585, ,1.545179,358.7532,339.202,339.342,357.1763,0.1581845,359.4268,359.2303,3.326776,215.3941,358.9847,357.0404,340.82,354.6281,5.968885,355.4184, ,358.3128,350.5883,291.1656,5.378492,18.10642,8.42742,84.56911,0.9638118,342.9166,359.8533,2.485361,358.6892,351.6696,1.426244,359.0577,5.829822
4.240498,9.848915,75.11558,21.52911,18.383,9.499728,85.71519,14.17961,20.40105,144.7403,25.76057,24.73808,23.00104,17.87789,16.17826,12.96433, ,3.433574,357.3864,346.8975,5.869948,3.117509,355.509,15.55222,14.13808,9.943974,351.1956,25.41639,24.47492,0.9541125,343.2527,14.26479,10.09615, ,1.688112,358.6619,339.5882,340.1957,357.297,0.111791,0.03972399,359.6343,3.448096,215.3958,0.6001157,356.4374,339.4586,353.7686,7.511865,354.9155, ,358.2209,350.6284,290.679,5.190495,17.84447,8.36817,84.56816,0.9800372,342.7954,359.6349,4.326842,358.1982,349.4644,2.118306,359.2045,5.929484
4.240314,9.831395,75.14156,21.53112,18.37804,9.504675,85.70865,14.17789,20.40105,144.7413,25.76336,24.7355,23.00252,17.87657,16.17607,12.96427, ,3.433603,357.3688,346.9118,5.866836,3.120714,355.5114,15.54968,14.13645,9.943974,351.1956,25.41932,24.47294,0.9540616,343.2531,14.2646,10.09678, ,1.687095,358.6747,339.5835,340.1936,357.3006,0.1163094,0.03650478,359.6335,3.448096,215.3949,0.5965139,356.4417,339.4575,353.7718,7.507351,354.9152, ,358.2205,350.6497,290.6483,5.194104,17.83945,8.374816,84.56142,0.9789966,342.7954,359.6335,4.325567,358.2003,349.4633,2.120794,359.2035,5.927989
4.402987,9.841672,75.30212,20.58436,18.20772,9.505005,85.58057,13.98779,20.49103,144.7715,25.65815,27.01583,26.07059,17.56541,17.4081,12.59992, ,3.537238,357.2886,347.7875,5.427766,3.37221,355.3753,15.3134,13.95397,9.877421,351.1801,24.96252,26.77866,4.984496,343.8076,15.27556,9.278979, ,1.792525,358.5513,340.0506,341.0251,357.453,0.1282056,0.6529568,0.09432019,3.557225,215.3868,2.215254,356.4438,337.3174,353.3557,8.23398,353.8676, ,358.1403,350.6838,290.0241,5.062575,17.63977,8.300119,84.54681,0.9813681,342.6819,359.356,6.068861,358.121,347.0159,2.793396,359.2231,5.459642
4.566039,9.791941,75.63551,19.77213,18.10912,9.534308,85.4063,13.8111,20.55804,144.7581,25.16141,29.78672,30.12253,17.00225,18.1802,11.68992, ,3.652696,357.1369,348.7795,5.178566,3.57234,355.219,15.04356,13.76851,9.803921,351.2559,24.00079,29.65303,9.02929,344.2672,16.15677,8.01647, ,1.882051,358.5109,340.5817,341.7721,357.6826,0.2181113,1.260165,0.6148917,3.650899,215.4203,3.623059,357.1157,334.1431,353.7584,8.316203,352.8799, ,358.0674,350.791,289.1826,4.919882,17.53337,8.23942,84.48191,0.9734545,342.5878,359.072,7.50751,358.6085,345.0379,2.763013,359.7049,4.20039
4.655185,9.788098,75.89713,19.06571,18.06492,9.572612,85.1712,13.64077,20.59992,144.7458,24.25307,33.13575,31.64119,16.27225,18.67582,11.11718, ,3.701328,357.0336,349.7719,5.150887,3.70146,355.1057,14.70535,13.56267,9.702749,351.4332,22.60645,33.0652,11.17899,344.8654,16.7541,7.47187, ,1.928663,358.4719,341.1696,342.4433,357.9727,0.3385954,1.875223,1.216475,3.744012,215.4514,4.596058,357.713,332.9704,354.4546,8.258851,352.5797, ,357.9984,350.8364,288.4274,4.664993,17.50367,8.207948,84.35761,0.9678783,342.5078,358.7567,8.530155,359.1325,344.7174,3.132016,359.8573,3.127341
4.636649,9.830439,76.05577,18.36388,17.9995,9.665643,84.84159,13.46188,20.64452,144.7564,22.82953,36.78831,31.009,15.73972,19.16792,10.90381, ,3.678985,356.9757,350.6783,5.267766,3.810444,355.0405,14.266,13.31199,9.559915,351.7595,20.84687,36.74001,12.09706,345.4602,17.04529,6.300766, ,1.889896,358.4503,341.6777,343.1247,358.2924,0.4357302,2.529329,1.881223,3.843433,215.4539,5.049016,358.0006,333.7426,354.9858,8.745183,351.5135, ,357.9631,350.815,287.8559,4.289409,17.45569,8.268649,84.14483,0.9546952,342.404,358.4372,8.86503,359.6834,345.3739,4.076032,359.6736,2.268142
4.485079,9.896066,76.16863,17.56845,17.86975,9.835857,84.43994,13.28834,20.72343,144.7641,20.92532,40.4053,29.38218,15.39782,19.75426,11.64274, ,3.551921,356.9202,351.4407,5.38426,3.971813,354.9507,13.77307,13.02398,9.360708,352.1993,18.78161,40.35295,13.08685,345.8319,17.2002,5.035997, ,1.777285,358.4531,342.0191,343.8971,358.5846,0.4555984,3.276259,2.578298,3.965447,215.4538,4.924059,357.9006,335.8866,355.5328,9.753462,349.7194, ,357.9703,350.7635,287.4388,3.850839,17.32015,8.411318,83.86221,0.9472337,342.2385,358.1164,8.710793,0.003830773,346.0939,4.667118,0.01028018,1.735489
4.206764,9.964171,76.30101,16.59754,17.66093,10.04002,83.95337,13.17903,20.83471,144.7432,18.90556,43.63552,27.91747,14.9773,20.12592,12.52907, ,3.31247,356.8784,352.0105,5.370057,4.24309,354.8669,13.18645,12.75927,9.083769,352.6119,16.69813,43.51583,15.16042,346.2347,17.19687,4.125267, ,1.62048,358.4565,342.1947,344.8219,358.7877,0.4372603,4.094397,3.27203,4.106814,215.4819,4.399516,356.4605,338.875,356.1381,10.5633,348.2864, ,358.0215,350.7046,287.1081,3.413693,17.06013,8.600887,83.49379,0.966718,342.0044,357.7925,8.407768,359.2448,346.3957,4.973636,0.539403,1.308958
3.853018,10.03635,76.48712,15.45487,17.3838,10.2564,83.39561,13.13874,20.97761,144.6176,17.09896,46.74472,25.76682,14.60845,20.126,12.74695, ,3.011974,356.8607,352.4223,5.110684,4.681699,354.7827,12.51984,12.53156,8.732425,353.0082,14.74715,46.39765,15.99414,346.6335,17.21354,3.194254, ,1.453092,358.4616,342.2233,345.8719,358.9094,0.4209025,4.98103,3.933768,4.265508,215.6156,3.874844,353.5264,342.5831,356.5995,10.5603,347.7226, ,358.1236,350.6327,286.8059,3.073147,16.6664,8.804178,83.04601,1.03432,341.7091,357.4464,8.284434,357.0938,346.8413,5.246751,0.8149974,0.9642195
3.851392,10.02439,76.50352,15.45593,17.38213,10.26328,83.38791,13.14124,20.97731,144.6191,17.10131,46.74292,25.76523,14.60818,20.12569,12.74529, ,3.011315,356.847,352.4341,5.108681,4.684123,354.7843,12.51847,12.53427,8.729781,353.0072,14.75063,46.39582,15.99391,346.6332,17.21482,3.195462, ,1.453537,358.4704,342.2192,345.8701,358.9119,0.4249243,4.976664,3.933294,4.265886,215.6141,3.873593,353.5264,342.5851,356.6021,10.55758,347.7244, ,358.1261,350.6486,286.7872,3.073559,16.66424,8.812763,83.03802,1.034902,341.7082,357.4473,8.283617,357.0909,346.842,5.246844,0.8148912,0.9619183
3.468536,10.03221,76.82461,14.21338,17.11485,10.49846,82.73477,13.17695,21.15122,144.4071,15.59524,49.40252,22.51055,14.29497,19.75995,12.08618, ,2.699783,356.844,352.7589,4.620718,5.261114,354.7411,11.75618,12.36449,8.333071,353.3808,12.99392,48.70555,15.39503,347.0844,17.29879,2.228805, ,1.28809,358.5343,342.1473,346.9746,358.9844,0.4726208,5.882586,4.545515,4.417734,215.8353,3.65033,350.4552,346.3784,356.7144,9.663458,348.1674, ,358.274,350.6294,286.3952,2.853401,16.21384,9.055584,82.47869,1.135564,341.365,357.0782,8.261872,355.0271,348.6832,5.572307,0.6414607,0.8529025
3.093739,9.985541,77.18442,12.98011,16.90044,10.63332,82.11864,13.2492,21.3397,144.1433,14.35911,51.47561,20.17032,13.96471,19.23631,10.75302, ,2.430472,356.8684,353.058,4.029842,5.869277,354.7837,10.87817,12.22904,7.946312,353.7158,11.57824,50.43242,14.81915,347.6507,17.3609,1.262704, ,1.113439,358.6359,342.1015,348.0462,359.0549,0.5740693,6.839482,5.091904,4.548783,216.1081,3.769791,347.9276,348.6563,356.455,8.349509,349.3613, ,358.4659,350.6526,285.9632,2.680576,15.77911,9.225265,81.93863,1.225201,341.0165,356.7151,8.019879,353.6462,350.6466,5.884827,0.2372503,0.8168716
2.773267,9.852814,77.56419,11.87062,16.74575,10.68054,81.55199,13.2953,21.53083,143.8951,13.39353,52.97947,18.70295,13.61734,18.76011,9.304969, ,2.251039,356.8905,353.4211,3.487344,6.361031,354.9198,9.901974,12.07092,7.640769,354.0264,10.31981,51.70462,13.81831,348.3153,17.34723,0.3344711, ,0.9300553,358.7935,342.168,349.002,359.1635,0.7375957,7.85773,5.573609,4.642015,216.3607,3.964916,346.3172,349.3416,355.9735,7.134937,350.7371, ,358.6915,350.7602,285.4675,2.487464,15.42969,9.336509,81.421,1.266225,340.7,356.421,7.942151,352.8735,351.7884,6.160509,359.7896,0.7929248
2.544526,9.663777,77.90259,10.94456,16.6612,10.66872,81.0419,13.27274,21.7096,143.7022,12.48355,54.1992,17.61499,13.26926,18.3998,8.237787, ,2.182921,356.9609,353.829,3.074728,6.668344,355.1026,8.869701,11.85157,7.474731,354.3152,8.992485,52.8325,12.1988,349.0341,17.237,359.4454, ,0.7577755,358.9666,342.4179,349.8049,359.3566,0.9256075,8.958061,5.984599,4.682468,216.5502,4.260938,345.5248,348.9744,355.4387,6.339734,351.8181, ,358.9486,350.9111,284.9608,2.276972,15.22628,9.39647,80.92261,1.258032,340.4462,356.2538,7.892539,352.7831,352.3339,6.387722,359.384,0.8234919
2.437693,9.400809,78.28479,10.20991,16.64672,10.63782,80.55236,13.1942,21.85247,143.6024,11.48238,55.26445,17.19842,12.82094,18.09965,7.845025, ,2.228802,357.0204,354.3131,2.81594,6.820391,355.2936,7.800451,11.58373,7.465918,354.5679,7.550871,53.93566,10.45673,349.815,16.94948,358.6931, ,0.5858313,359.1663,342.8467,350.4568,359.6358,1.122507,10.0929,6.335969,4.686836,216.6394,4.639262,345.4769,347.8481,355.01,6.218756,352.2948, ,359.2155,351.1435,284.3544,2.072806,15.16836,9.430657,80.39964,1.200046,340.2875,356.2283,7.623368,353.4643,352.5053,6.45524,359.2544,0.7801677
2.500463,9.132948,78.63651,9.649577,16.70969,10.5776,80.08986,13.09592,21.95734,143.6139,10.3169,56.16996,17.61687,12.22193,17.80168,8.037175, ,2.407228,357.1486,354.8111,2.699182,6.901268,355.5084,6.686987,11.30485,7.589412,354.7927,6.023142,55.01323,8.975159,350.6541,16.48088,358.0612, ,0.4168313,359.3229,343.4866,350.9732,359.965,1.319788,11.19573,6.640865,4.676321,216.6105,5.014342,346.3772,346.1745,354.7773,6.633586,352.218, ,359.4762,351.3659,283.7385,1.888205,15.22504,9.436337,79.8572,1.080837,340.2205,356.3444,6.985595,354.9867,352.5451,6.351577,359.3748,0.6819298
2.730314,8.821287,79.03407,9.247192,16.83091,10.51577,79.64792,13.02391,22.03292,143.7397,9.046146,56.86703,18.41295,11.48388,17.50438,8.503572, ,2.705745,357.2722,355.3796,2.69105,6.978602,355.7337,5.548118,11.0443,7.810473,354.9937,4.425605,55.91095,7.715349,351.5121,15.93098,357.4719, ,0.2508287,359.472,344.2774,351.3644,0.3092357,1.532984,12.2095,6.941515,4.658425,216.462,5.271587,347.8162,344.4835,354.7821,7.196111,351.8897, ,359.7382,351.6395,283.0452,1.735656,15.34122,9.434068,79.29302,0.9169729,340.2252,356.5889,6.082109,356.8021,352.5818,6.122572,359.5302,0.6108286
3.115674,8.482634,79.44868,8.978598,17.0029,10.43556,79.23951,13.02752,22.10319,143.9609,7.704584,57.28501,19.03657,10.64076,17.14278,8.927492, ,3.114351,357.4027,356.0017,2.779396,7.082264,355.9583,4.386595,10.84471,8.055883,355.1886,2.797581,56.50941,6.55781,352.3542,15.36502,356.9051, ,0.09736653,359.6214,345.1686,351.6534,0.6184305,1.759034,13.09478,7.262096,4.653988,216.2148,5.229168,349.4185,343.2574,355.0009,7.560639,351.6297, ,359.9924,351.9415,282.3267,1.609893,15.49364,9.399493,78.72826,0.7449864,340.2524,356.9206,5.050434,358.3837,352.6593,5.810586,359.5994,0.5871142
3.115925,8.474595,79.4636,8.978335,17.00193,10.43556,79.23707,13.02885,22.10312,143.9624,7.702855,57.28429,19.03579,10.63745,17.14118,8.928106, ,3.114466,357.3904,356.0117,2.781285,7.082607,355.9612,4.386292,10.84472,8.054658,355.1875,2.800079,56.5091,6.558172,352.3563,15.36456,356.9049, ,0.09635586,359.6294,345.165,351.6538,0.6191649,1.761287,13.09517,7.264567,4.65277,216.2133,5.228046,349.4232,343.2583,355.0043,7.557641,351.6292, ,359.992,351.9534,282.3104,1.607753,15.49241,9.400208,78.72572,0.7461297,340.2516,356.9214,5.04772,358.3882,352.6594,5.809757,359.5976,0.5882514
3.599229,8.132417,79.84932,8.824128,17.16486,10.38761,78.79331,13.16295,22.16926,144.2632,6.410437,57.51654,18.99878,9.72384,16.61177,9.077101, ,3.591224,357.5432,356.6637,2.981773,7.206754,356.1862,3.184393,10.76563,8.267153,355.3784,1.134189,56.87906,5.398328,353.1988,14.80489,356.3448, ,359.9589,359.7861,346.1064,351.8697,0.844246,2.011101,13.80182,7.617978,4.686296,215.8862,4.850082,350.6093,342.8468,355.3801,7.475103,351.6924, ,0.2360281,352.2544,281.6336,1.502192,15.61954,9.386142,78.10098,0.5925204,340.2828,357.2966,4.08496,359.0681,352.9584,5.480395,359.5044,0.6004471
3.598577,8.131261,79.85079,8.825638,17.1628,10.39651,78.78357,13.16325,22.16901,144.2647,6.406159,57.51263,18.99845,9.722067,16.61177,9.076064, ,3.590614,357.5432,356.6671,2.977988,7.211136,356.1895,3.182761,10.76699,8.268258,355.3774,1.139639,56.876,5.397266,353.1996,14.80489,356.3462, ,359.9579,359.7874,346.103,351.8671,0.8474116,2.015972,13.79819,7.616662,4.687181,215.8847,4.845683,350.6181,342.8474,355.3817,7.475103,351.6929, ,0.2377065,352.2557,281.6322,1.504376,15.61527,9.396094,78.09135,0.59243,340.2838,357.2975,4.082232,359.0733,352.957,5.479623,359.5044,0.5992774
4.121791,7.765242,80.25343,8.775517,17.26603,10.37878,78.27306,13.46503,22.22595,144.6183,5.331005,57.58337,18.15099,8.786581,15.91395,8.816401, ,4.092767,357.6566,357.3763,3.293373,7.33798,356.4106,1.953047,10.83302,8.39052,355.5762,359.3921,57.05199,4.263303,354.0394,14.26792,355.7491, ,359.8306,359.9737,347.0541,352.0269,0.9599288,2.26909,14.32988,8.040774,4.775433,215.506,4.222801,351.3111,343.3114,355.8257,6.936998,352.2769, ,0.4533997,352.5968,280.9562,1.404571,15.67222,9.401719,77.38307,0.4932935,340.303,357.6812,3.175012,358.9264,353.5826,5.151621,359.2647,0.6389679
4.631581,7.428404,80.59963,8.817644,17.31347,10.40653,77.7014,13.90808,22.25878,144.998,4.839882,57.4757,16.86829,7.859887,15.13719,8.555556, ,4.577375,357.757,358.1321,3.663361,7.480827,356.6289,0.7068772,11.01405,8.410369,355.7866,357.5422,57.06012,3.125993,354.8713,13.7228,355.1765, ,359.7123,0.163987,347.987,352.1277,0.9743403,2.528923,14.72365,8.536376,4.917191,215.1045,3.449165,352.1874,344.222,356.2507,6.222487,352.9336, ,0.6349177,352.9166,280.3637,1.311953,15.65865,9.443252,76.59984,0.4273829,340.3197,358.0229,2.270528,358.7483,354.444,4.802375,359.058,0.6368099
5.104419,7.151102,80.85941,8.924859,17.33529,10.4318,77.13139,14.45448,22.27328,145.377,5.297413,57.16401,15.42476,6.965693,14.38957,8.32632, ,5.027449,357.8629,358.9152,4.045947,7.640463,356.8259,359.4595,11.26377,8.331881,355.9935,355.6372,56.86499,2.024431,355.6971,13.15545,354.6341, ,359.6089,0.3300456,348.9091,352.1788,0.9071794,2.771026,15.04791,9.103185,5.102687,214.7081,2.560509,353.2683,345.3495,356.6207,5.636644,353.6308, ,0.7746311,353.1771,279.8865,1.212825,15.60671,9.468812,75.80157,0.3841052,340.327,358.3025,1.479588,358.6299,355.3369,4.442374,358.9779,0.5945001
5.515656,6.903239,81.0719,9.090729,17.34847,10.49293,76.52161,15.05482,22.27144,145.7618,6.521855,56.64304,14.1442,6.068312,13.6969,8.400784, ,5.419799,357.9615,359.7509,4.396298,7.807838,357.0179,358.2018,11.52786,8.179741,356.173,353.727,56.46857,1.042078,356.5378,12.5603,354.1352, ,359.5154,0.4900293,349.7821,352.1593,0.7952806,3.006411,15.35654,9.729313,5.310555,214.3102,1.553163,354.86,346.3986,356.9868,5.294868,353.9788, ,0.879969,353.4137,279.4866,1.099427,15.53831,9.52489,74.93686,0.3659317,340.3283,358.5228,0.7995209,358.884,356.1258,4.063156,359.0762,0.5308667
5.861423,6.70282,81.22029,9.290981,17.37399,10.57826,75.88622,15.68675,22.25733,146.9582,8.636305,55.92983,13.26547,4.845864,13.08759,8.600673, ,5.751309,358.0784,0.6002852,4.704474,7.972997,357.197,356.9464,11.77732,7.983379,356.6534,351.4773,55.86501,0.2882474,357.0217,11.96456,353.6696, ,359.4315,0.6275465,350.6161,352.0861,0.6583506,3.22501,15.69179,10.41166,5.523837,213.0855,1.401342,357.0459,347.1266,358.2008,5.191596,354.1669, ,0.9503079,353.5984,279.1827,0.9805755,15.48106,9.600686,74.01299,0.3659175,340.3282,359.0418,359.9147,359.7011,356.7719,3.420648,359.2864,0.4252436
6.140403,6.532653,81.36094,9.502036,17.40219,10.6867,75.22028,16.33333,22.24314,147.3849,10.46885,55.02204,12.78578,4.008753,12.5816,8.988279, ,6.021116,358.1824,1.481704,4.973547,8.114264,357.3724,355.7009,11.99216,7.76569,356.8131,349.5508,55.01194,359.7725,357.8147,11.43167,353.1909, ,359.3559,0.7666635,351.3737,351.9843,0.5147027,3.42767,16.07705,11.14279,5.732104,212.6512,0.4135941,359.5979,347.5104,358.6315,5.194051,354.1187, ,0.9854121,353.7596,278.9178,0.8627892,15.43558,9.699244,73.01871,0.3792822,340.3208,359.1968,359.4705,0.8338981,357.2926,3.096031,359.5205,0.3428038
6.360155,6.457661,81.42864,9.692441,17.41658,10.72952,74.61009,16.97474,22.23807,147.8163,12.45014,53.98665,12.57481,3.30181,12.15992,9.316667, ,6.240511,358.3408,2.305017,5.199254,8.242677,357.5071,354.4865,12.16272,7.531506,356.9776,347.5928,53.9505,359.3059,358.5535,10.99246,352.6825, ,359.2875,0.8861108,352.0844,351.8864,0.3807317,3.587416,16.53983,11.8992,5.935331,212.2137,359.4443,2.15196,347.6665,359.0493,5.174524,354.2185, ,0.9628902,353.8092,278.7577,0.7563056,15.37867,9.724659,72.03741,0.3974998,340.2981,359.3218,359.1844,1.983643,357.717,2.823805,359.7323,0.2584225
6.360647,6.457417,81.42864,9.691956,17.416,10.73792,74.60233,16.97493,22.23779,147.8173,12.45002,53.98768,12.57194,3.301573,12.15766,9.314312, ,6.241161,358.3414,2.305017,5.201575,8.242283,357.5087,354.4872,12.16417,7.532419,356.9776,347.5928,53.95166,359.3064,358.5547,10.9919,352.6832, ,359.2884,0.8886347,352.0844,351.8885,0.3809532,3.592882,16.5378,11.89795,5.936363,212.2127,359.4449,2.14741,347.6692,359.0519,5.170309,354.2216, ,0.9623597,353.8096,278.7577,0.7564004,15.37822,9.732193,72.03003,0.3977153,340.2991,359.3203,359.186,1.980714,357.7182,2.825275,359.7319,0.2570786
6.536608,6.315923,81.55981,9.819113,17.42141,10.82574,73.99973,17.61772,22.25255,148.2433,14.34839,52.68106,12.44157,2.808605,11.79402,9.705045, ,6.413269,358.4542,3.138451,5.351894,8.341106,357.6409,353.2856,12.29718,7.280696,357.1234,345.7745,52.55238,358.8057,359.2736,10.65086,352.1473, ,359.2406,1.012006,352.7085,351.8228,0.2558188,3.715816,17.08387,12.67861,6.128148,211.7826,358.4051,4.33659,347.7896,359.4187,5.059028,354.2833, ,0.9703299,353.9465,278.5598,0.6678994,15.32495,9.81696,71.00301,0.4185992,340.247,359.3929,359.1867,2.740546,358.0511,2.653839,359.8695,0.174097
6.536368,6.310961,81.56673,9.819432,17.42182,10.83595,73.98969,17.61763,22.25248,148.2433,14.34795,52.68135,12.44063,2.808048,11.79156,9.702784, ,6.412692,358.4514,3.144251,5.347962,8.343044,357.6439,353.2863,12.29582,7.281788,357.1234,345.7753,52.55264,358.8079,359.2748,10.64952,352.1487, ,359.2396,1.015447,352.7026,351.8201,0.2581125,3.720763,17.08275,12.67981,6.129384,211.7826,358.403,4.337031,347.7901,359.4203,5.056119,354.2852, ,0.9719413,353.9528,278.5529,0.6697006,15.32447,9.827026,70.99306,0.4184351,340.248,359.3929,359.185,2.741263,358.0525,2.653796,359.8705,0.1715924
6.664153,6.227523,81.7014,9.863227,17.41916,10.87984,73.43092,18.26069,22.26377,148.663,16.07566,51.10658,12.41602,2.560778,11.51579,10.08767, ,6.538436,358.5334,3.966518,5.428943,8.420581,357.7931,352.0612,12.40171,7.010749,357.2486,344.173,50.8367,358.2579,359.9698,10.41422,351.585, ,359.1891,1.119639,353.2617,351.8147,0.1541319,3.826105,17.67722,13.4703,6.304751,211.3609,357.2626,6.169996,347.8584,359.7105,4.922008,354.4269, ,0.9567226,354.0374,278.3742,0.6179403,15.27296,9.872108,69.95367,0.4389363,340.1902,359.4079,359.5837,3.028992,358.2448,2.544275,0.002186461,0.07328876
6.735455,6.147541,81.8457,9.79986,17.41753,10.90876,72.90794,18.89886,22.26805,149.0657,17.65523,49.29831,12.41943,2.547908,11.34328,10.4803, ,6.611215,358.6272,4.690381,5.439951,8.48397,357.9226,350.8575,12.47178,6.722303,357.3311,342.7295,48.84757,357.7539,0.6628188,10.17096,351.0887, ,359.1554,1.229017,353.7556,351.8918,0.08994645,3.914632,18.32631,14.26961,6.466092,210.9581,356.3257,7.704188,347.9355,359.9473,5.043247,354.4835, ,0.926161,354.12,278.2059,0.5640103,15.23196,9.899836,68.89865,0.448403,340.1326,359.3677,359.9669,3.320817,358.3045,2.459386,0.213411,359.94
6.751713,6.08442,82.00358,9.637388,17.42367,10.91135,72.42818,17.82008,24.21705,149.4568,19.07425,47.27916,12.36406,2.711904,11.26317,10.96274, ,6.633142,358.7247,5.315952,5.394554,8.55166,358.0346,349.6703,12.03578,7.121618,357.3664,341.4078,46.63506,357.3476,1.356567,10.12125,350.4592, ,359.1387,1.329923,354.225,352.052,0.07518486,3.993351,18.97216,13.23967,8.257095,210.5679,355.6885,8.869374,348.079,0.1820244,4.967589,354.6098, ,0.8722088,354.1862,278.0379,0.5164843,15.20028,9.896646,67.85084,1.359422,338.8505,359.3092,0.2301686,3.6227,358.317,2.343653,0.4263194,359.8402
6.721954,6.017776,82.19258,9.396308,17.45115,10.89503,72.02576,16.88538,26.18132,149.8486,20.28568,45.01805,12.24206,3.03318,11.25384,11.472, ,6.612085,358.802,5.887879,5.305088,8.615931,358.1296,348.4967,11.69105,7.523381,357.3604,340.2421,44.18776,357.1307,2.051002,10.15334,349.802, ,359.1444,1.431953,354.6735,352.2774,0.1120755,4.066784,19.59803,12.22954,10.01971,210.1778,355.3291,9.663923,348.267,0.5226985,4.870846,354.7712, ,0.8091224,354.2639,277.8493,0.4672517,15.19832,9.869451,66.85224,2.240775,337.6135,359.2365,0.3778436,3.902308,358.2692,2.182139,0.7216286,359.7191
6.653333,5.982409,82.33241,9.088056,17.49949,10.87617,71.69041,20.91979,22.1678,150.2402,21.29021,42.49609,12.03365,3.546206,11.27764,12.11916, ,6.551944,358.9258,6.330249,5.194638,8.680305,358.2216,347.3033,12.65363,5.958359,357.308,339.2414,41.51348,357.1419,2.738454,10.28496,349.0716, ,359.1561,1.495162,355.1425,352.5693,0.2029609,4.126187,20.18374,16.72475,6.841379,209.7883,355.1826,10.04181,348.5011,1.079094,4.611338,354.7981, ,0.7464586,354.2935,277.7172,0.4018843,15.22355,9.843499,65.89077,0.31131,340.1048,359.179,0.4688963,4.014144,358.1566,2.004237,1.024478,359.6511
6.562076,5.941167,82.48634,8.735162,17.55951,10.85878,71.40909,21.6147,22.11672,150.6395,22.04307,39.68273,11.77739,4.36728,11.31123,12.79865, ,6.470664,359.0309,6.719371,5.09384,8.74715,358.3257,346.0874,12.72851,5.792982,357.1842,338.4585,38.60148,357.4145,3.444116,10.51329,348.297, ,359.1826,1.565027,355.6133,352.9225,0.3292199,4.189906,20.71615,17.53062,6.921129,209.3919,355.2164,10.01048,348.7402,1.916512,4.111074,354.8672, ,0.6798475,354.3376,277.5772,0.3162529,15.26224,9.818487,64.95828,0.2391235,340.1343,359.1282,0.6512576,3.845251,357.9434,1.940139,1.21909,359.5922
6.462873,5.90574,82.62791,8.344459,17.61549,10.84318,71.17944,22.34315,22.05496,151.021,22.46803,36.52996,11.68039,5.465602,11.38012,13.59249, ,6.384748,359.1478,7.017895,5.007911,8.817415,358.4249,344.8773,12.83618,5.624184,356.9831,337.9628,35.42082,357.9823,4.196724,10.79949,347.5315, ,359.2429,1.637002,356.0999,353.3365,0.4734608,4.276451,21.18893,18.34645,6.977496,209.0142,355.5101,9.577569,348.815,2.948743,3.469334,354.641, ,0.6161853,354.3776,277.4536,0.2192525,15.2942,9.783025,64.06773,0.1861779,340.1667,359.0869,1.013785,3.368545,357.4899,2.000653,1.32281,359.5691
6.463115,5.894061,82.64822,8.343614,17.61375,10.84448,71.18027,22.34167,22.0545,151.0225,22.46694,36.53042,11.68153,5.466748,11.38054,13.59064, ,6.385309,359.133,7.03404,5.008069,8.819335,358.4254,344.8785,12.83558,5.623937,356.9823,337.9635,35.42169,357.9887,4.196562,10.80122,347.5323, ,359.2452,1.647295,356.0893,353.3377,0.474566,4.278903,21.19124,18.34495,6.977293,209.0127,355.512,9.575794,348.8124,2.951416,3.465316,354.644, ,0.6165063,354.3948,277.4336,0.2214733,15.29115,9.783422,64.06813,0.1850761,340.167,359.0878,1.012854,3.368809,357.4901,2.001014,1.321658,359.5676
6.36643,5.8717,82.77635,7.914806,17.66898,10.84795,70.98432,23.10141,21.96229,151.388,22.55816,33.11607,11.8158,6.810612,11.43599,14.22508, ,6.303164,359.2634,7.245741,4.92336,8.897519,358.5037,343.7081,12.98204,5.420748,356.6778,337.7544,32.06032,358.6971,5.033091,11.06285,347.0174, ,359.3353,1.720242,356.5744,353.8073,0.6223952,4.392514,21.62496,19.1652,7.021533,208.6532,356.1889,8.768552,348.7155,4.122192,2.695488,354.2877, ,0.5656525,354.423,277.3256,0.1226202,15.31652,9.750895,63.20893,0.1394788,340.2178,359.0405,1.219313,2.893406,356.868,2.208354,1.368117,359.3301
