Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_v,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,Hip_v,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z,,,,,,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,,,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,,,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,,,,,,,,,,,,,,,,,,,,,,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v,,,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v,,,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v,,,,,,,,,,,,,,,,,,,,,,,,,,
8.013555,8.170664,78.37476,8.299463,14.2088,10.05826,78.17492,20.41505,14.47331,150.9922,11.66528,20.41197,10.22173,15.32843,68.6946,24.34087, ,0.1828213,0.08194447,0.02812195,0.7843676,0.05455685,0.2708569,1.003204,1.855433,1.288887,0.4776764,0.8852425,1.019028,0.209775,0.9553385,1.056259,0.6133347, ,7.992311,-2.328094,-7.050018,-3.312347,-0.5687866,-4.140381,-1.295898,15.92519,-3.112762,-5.913513,-7.972534,19.42923,-7.240387,-14.45795,68.26174,7.330903, ,0.2876121,-0.4401855,-15.79688,-6.905182,-1.367645,2.963497,13.18862,12.78907,1.015126,-151.0139,-7.405945,6.312485,-6.838013,-3.197388,-1.58255,9.073197, ,0.5284649,-7.811249,-75.77118,3.40873,14.13859,8.57089,77.07176,-0.176239,-14.12766,1.217877,-3.735107,0.1562227,2.792328,-3.596039,-9.203766,21.99383,,,,,,0.08194447,0.02812195,0.7843676,0.05455685,0.2708569,1.003204,1.855433,1.288887,,,0.094918563,0.059262594,1.202239178,0.116421079,0.353909089,1.369491444,2.930673211,1.469536264,,,0.090611151,0.108767084,1.28354104,0.146620195,0.340422804,1.461019236,2.588984736,1.144728027,0,,,,,,,,,,,,,,,,,,,,,0.8852425,1.019028,0.209775,0.9553385,1.056259,0.6133347,,,1.1413862,1.451327333,0.303000244,1.3835961,1.724446567,1.251670549,,,1.102765909,1.429035034,0.416456296,1.415784764,2.04420274,1.388627766,,,,,,,,,,,,,,,,,,,,,,,,,,
8.226844,8.071603,78.29005,10.20031,14.17142,9.565406,79.98248,13.31811,16.89063,150.0231,10.41917,18.44865,10.63723,17.29676,65.60532,21.56448, ,0.2132893,0.09906101,0.08470154,1.900851,0.03738213,0.4928579,1.807564,7.096934,2.417321,0.9690247,1.246105,1.963314,0.4154978,1.968336,3.089279,2.776384, ,8.215419,-2.298767,-8.969696,-3.18512,-1.585236,-4.282867,0.9432781,11.71311,0.4548658,-5.825409,-5.519409,17.50469,-7.717468,-16.91757,65.34867,5.208371, ,0.2500425,-0.6180725,-15.51959,-8.87915,-1.919281,2.674271,9.701134,6.368176,4.799004,-150.0197,-7.931763,5.874127,-6.94516,-2.159515,-0.8955383,5.997349, ,0.3744165,-7.700867,-75.31964,4.143247,13.9788,8.027709,79.56564,1.089743,-16.17386,0.7251714,-3.543243,0.1847195,2.849003,-2.595978,-6.684204,20.33982,,,,,,0.09906101,0.08470154,1.900851,0.03738213,0.4928579,1.807564,7.096934,2.417321,,,0.068130277,0.121721901,1.681367789,0.074281383,0.360050211,1.468248222,3.128825444,1.550766589,,,0.074370573,0.131692194,1.519145132,0.120884104,0.325783248,1.41094942,2.473766996,1.20895511,0,,,,,,,,,,,,,,,,,,,,,1.246105,1.963314,0.4154978,1.968336,3.089279,2.776384,,,0.906887211,1.673836778,0.301675267,1.622468744,2.848787967,2.030195586,,,0.916678718,1.54293646,0.333608476,1.4924216,2.603679232,1.628937482,,,,,,,,,,,,,,,,,,,,,,,,,,
8.239214,8.072767,78.0751,12.52106,14.04896,9.191867,81.63679,12.83598,16.20469,149.0769,9.78049,16.43012,10.9485,19.26495,61.45275,18.4947, ,0.01237011,0.001164436,0.2149582,2.320743,0.1224518,0.373539,1.654305,0.4821329,0.6859436,0.9462128,0.6386843,2.018528,0.3112745,1.968187,4.152573,3.069784, ,8.233768,-2.20578,-10.76251,-3.18927,-2.74173,-4.553253,3.560916,11.94873,0.006684888,-5.676086,-3.125031,15.53135,-8.170319,-19.13782,61.3343,3.724874, ,0.2011307,-0.8125916,-15.71228,-11.172,-2.630524,2.335225,5.968477,4.70787,4.404315,-149.0489,-8.445618,5.420288,-6.867889,-0.984375,-0.9938049,2.371615, ,0.2382538,-7.707916,-74.60623,5.002116,13.59108,7.54625,81.57803,0.8793009,-15.5983,0.2218819,-3.598877,0.4741203,2.998573,-1.830902,-4.522949,18.04164,,,,,,0.001164436,0.2149582,2.320743,0.1224518,0.373539,1.654305,0.4821329,0.6859436,,,0.047044331,0.194164692,1.987804733,0.079456336,0.322841444,1.473278656,2.127297267,1.1656197,,,0.061793478,0.177673333,1.825467864,0.114952855,0.289430324,1.364808404,1.963198256,1.114678639,0,,,,,,,,,,,,,,,,,,,,,0.6386843,2.018528,0.3112745,1.968187,4.152573,3.069784,,,0.651977191,1.772660189,0.290115344,1.713282889,3.683388333,2.391391078,,,0.703357442,1.553966148,0.29396098,1.471186128,3.251022564,1.788042678,,,,,,,,,,,,,,,,,,,,,,,,,,
8.092538,8.120368,77.73518,15.0704,14.11038,8.982436,83.09224,12.26299,15.32668,148.1867,9.511763,14.41028,11.19307,21.16457,56.21539,15.96356, ,0.1466761,0.04760075,0.33992,2.549347,0.06141376,0.2094307,1.455452,0.5729942,0.8780041,0.890213,0.2687273,2.019847,0.2445707,1.899622,5.237366,2.53114, ,8.089355,-2.110168,-12.41992,-3.13559,-3.877411,-4.817566,6.54298,11.75532,-0.2458191,-5.424866,-0.9111023,13.67251,-8.617218,-21.11835,56.16413,3.115587, ,0.1595206,-0.9706116,-16.28836,-13.66672,-3.314087,2.012828,3.027784,3.50308,3.969652,-148.1479,-8.673615,4.595605,-6.668793,0.07835206,-1.631409,-1.252716, ,0.1761742,-7.763824,-73.64319,5.929906,13.27337,7.227638,83.00887,0.6709366,-14.81314,-0.04504395,-3.73172,0.6057935,3.132268,-1.419006,-2.960602,15.57459,,,,,,0.04760075,0.33992,2.549347,0.06141376,0.2094307,1.455452,0.5729942,0.8780041,,,0.041168002,0.244060927,1.992249333,0.088436654,0.2440512,1.313853944,1.2701389,0.8975654,,,0.055087089,0.261343052,1.993179192,0.138073194,0.248036316,1.334132468,1.583768084,0.981111932,0,,,,,,,,,,,,,,,,,,,,,0.2687273,2.019847,0.2445707,1.899622,5.237366,2.53114,,,0.400105038,1.633432189,0.255665756,1.554216322,4.028529,2.153903778,,,0.558473343,1.480255268,0.301395744,1.352654636,3.875724868,1.751748451,,,,,,,,,,,,,,,,,,,,,,,,,,
7.968364,8.165006,77.50993,16.31365,14.20598,8.872914,83.8596,11.759,14.77348,147.7875,9.548597,13.49727,11.34037,21.9883,53.23216,14.87877, ,0.1241736,0.04463768,0.2252426,1.24325,0.09560299,0.1095219,0.7673569,0.5039873,0.5532093,0.3992004,0.03683472,0.9130077,0.1473026,0.8237305,2.983227,1.084785, ,7.965624,-2.05545,-13.24323,-2.989502,-4.421722,-4.901642,8.073491,11.36353,-0.3944092,-5.304657,0.1304999,12.85671,-8.90271,-21.94681,53.18505,3.103146, ,0.136844,-1.042267,-16.63464,-14.88757,-3.661896,1.868515,1.980184,3.03774,3.768574,-147.749,-8.733917,4.140218,-6.523834,0.6278423,-2.17572,-2.883331, ,0.1721987,-7.81488,-73.06589,6.388327,13.14205,7.079429,83.66251,0.497009,-14.29489,-0.06585693,-3.870911,0.6421719,3.182786,-1.33316,-2.454102,14.1885,,,,,,0.04463768,0.2252426,1.24325,0.09560299,0.1095219,0.7673569,0.5039873,0.5532093,,,0.043750341,0.268261367,2.105991,0.140120499,0.1694869,1.145093344,0.657515822,0.665850956,,,0.057369652,0.337244829,2.08067728,0.188590424,0.22059998,1.335101732,1.303061252,0.786110744,0,,,,,,,,,,,,,,,,,,,,,0.03683472,0.9130077,0.1473026,0.8237305,2.983227,1.084785,,,0.262860307,1.307255744,0.263117978,1.187423478,4.071615111,1.512403556,,,0.56495374,1.359041712,0.343743804,1.176414416,4.41645156,1.600174788,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82583,8.20205,77.29825,17.56702,14.34418,8.763725,84.66704,11.11591,14.22503,147.4134,9.746218,12.68231,11.575,22.72521,50.04837,14.17258, ,0.1425343,0.03704453,0.2116852,1.253366,0.1381969,0.109189,0.8074417,0.6430931,0.5484495,0.3740997,0.1976204,0.8149633,0.2346277,0.7369099,3.183784,0.706192, ,7.823248,-2.021637,-14.04846,-2.732086,-4.954437,-4.958893,9.587873,10.81053,-0.5674744,-5.218628,1.176216,12.11031,-9.258789,-22.67059,49.99302,3.370686, ,0.107363,-1.102295,-16.96942,-16.11169,-3.993286,1.724935,1.162027,2.602982,3.618757,-147.3782,-8.804535,3.780141,-6.42334,1.109798,-2.596619,-4.345978, ,0.1810227,-7.853271,-72.49567,6.869959,13.03644,6.945181,84.31551,0.2647598,-13.76566,-0.009246826,-4.10675,0.7263636,3.237294,-1.375946,-2.01355,12.93983,,,,,,0.03704453,0.2116852,1.253366,0.1381969,0.109189,0.8074417,0.6430931,0.5484495,,,0.058844251,0.393101956,2.2134603,0.240327393,0.151782456,1.214377544,0.860394456,0.606508989,,,0.065092849,0.408051086,2.13381066,0.252121151,0.196487694,1.344818536,1.08275504,0.648726564,0,,,,,,,,,,,,,,,,,,,,,0.1976204,0.8149633,0.2346277,0.7369099,3.183784,0.706192,,,0.404736527,1.1132487,0.352105544,0.8812718,4.585592444,1.068821444,,,0.662785599,1.219609512,0.401258072,0.983217292,4.900994,1.39269544,,,,,,,,,,,,,,,,,,,,,,,,,,
7.511655,8.291435,77.7187,22.86502,14.79678,8.577687,86.49072,9.624534,13.43085,146.7402,10.43008,11.34418,12.23149,23.69958,43.34839,13.35975, ,0.3141747,0.08938503,0.4204559,5.298,0.4526024,0.186038,1.823677,1.491373,0.7941799,0.6732025,0.6838589,1.33813,0.6564827,0.974369,6.699982,0.812829, ,7.508506,-1.963989,-13.38614,-1.177277,-5.968414,-5.007538,12.56674,9.430595,-0.9693909,-5.250153,3.344026,10.88492,-10.03387,-23.61658,43.19599,4.627927, ,0.01822185,-1.198975,-16.55167,-20.97797,-4.623413,1.472903,-0.1192322,1.851255,3.441385,-146.716,-8.915314,3.186763,-6.414154,1.357466,-3.958038,-5.513123, ,0.217851,-7.945801,-73.26727,9.291821,12.97926,6.745091,85.73868,-0.3963013,-12.97748,0.2575913,-4.533356,0.7253848,3.434737,-1.77475,-2.369293,11.04223,,,,,,0.08938503,0.4204559,5.298,0.4526024,0.186038,1.823677,1.491373,0.7941799,,,0.078626526,0.5449667,2.532390378,0.368180366,0.1826246,1.476686367,1.054079933,0.516628467,,,0.077907178,0.47513206,2.152335504,0.38875472,0.175539398,1.35623058,0.92676158,0.532871772,0,,,,,,,,,,,,,,,,,,,,,0.6838589,1.33813,0.6564827,0.974369,6.699982,0.812829,,,0.801427691,1.068161933,0.509139156,0.694062122,5.718757,0.972536778,,,0.834307406,1.062325804,0.469699504,0.778557956,5.31549816,1.176788168,,,,,,,,,,,,,,,,,,,,,,,,,,
7.146281,8.394254,76.44716,22.33582,15.38731,8.339763,88.36027,8.373978,13.1904,146.0687,11.76973,10.29195,12.84441,23.92448,36.2332,12.1853, ,0.3653741,0.1028185,1.271545,0.5291977,0.5905313,0.2379246,1.869553,1.250556,0.2404499,0.671524,1.339653,1.052226,0.6129255,0.2248955,7.115196,1.174449, ,7.139042,-2.013641,-17.10736,-1.21698,-6.933655,-5.058044,15.28297,8.246321,-1.592834,-5.631805,5.67085,9.983525,-10.91266,-23.84607,35.91877,6.201274, ,-0.1247559,-1.267395,-18.32611,-20.65887,-5.098999,1.218132,-1.259033,1.114753,3.298171,-146.0544,-9.108337,2.415705,-6.035889,0.009041768,-4.87674,-4.543121, ,0.2887438,-8.028381,-70.10199,8.675313,13.08127,6.466808,87.12259,-0.8622742,-12.71982,0.5790419,-5.325104,0.9024912,3.730395,-1.951813,-3.057922,9.219547,,,,,,0.1028185,1.271545,0.5291977,0.5905313,0.2379246,1.869553,1.250556,0.2404499,,,0.097514466,0.675364022,2.063602722,0.444010822,0.199671638,1.576820556,1.079736222,0.422216511,,,0.099558597,0.537771204,1.878799308,0.50314021,0.164157982,1.335613224,1.05367568,0.459220076,0,,,,,,,,,,,,,,,,,,,,,1.339653,1.052226,0.6129255,0.2248955,7.115196,1.174449,,,1.214938467,0.982464756,0.602111811,0.531728522,6.372257667,1.057605333,,,1.089253582,0.881345116,0.551056992,0.597924576,5.5616408,1.022177004,,,,,,,,,,,,,,,,,,,,,,,,,,
6.743473,8.509374,75.99553,24.42496,15.79007,8.058004,90.05807,7.652663,13.05429,145.3996,13.81962,9.340269,13.61481,23.34837,28.44552,10.71702, ,0.4028087,0.1151199,0.4516296,2.089136,0.4027567,0.2817583,1.6978,0.7213149,0.1361084,0.6690826,2.049891,0.9516811,0.7703953,0.5761108,7.78768,1.468277, ,6.727079,-2.162079,-18.41824,-0.4532471,-7.712036,-5.13797,17.67577,7.561596,-2.291748,-6.4039,8.51291,9.166291,-11.9342,-23.09732,28.2103,7.232356, ,-0.3270264,-1.279205,-19.28049,-22.57623,-5.344727,0.9547133,-2.580872,0.3761529,3.092092,-145.3924,-9.625153,1.713838,-5.586609,-2.714539,-3.315094,-2.738525, ,0.3205296,-8.106689,-68.7601,9.462687,13.08132,6.093164,88.2438,-1.091919,-12.53845,0.888919,-5.881958,0.6944382,4.082035,-1.627319,-2.652252,7.254715,,,,,,0.1151199,0.4516296,2.089136,0.4027567,0.2817583,1.6978,0.7213149,0.1361084,,,0.111782803,0.581791233,1.710593467,0.626946656,0.178973516,1.419433778,0.998886656,0.3743108,,,0.127444489,0.532873148,1.697912696,0.580024788,0.148768577,1.267839484,1.114804484,0.426217756,0,,,,,,,,,,,,,,,,,,,,,2.049891,0.9516811,0.7703953,0.5761108,7.78768,1.468277,,,1.485090989,0.782674978,0.634430144,0.436713311,6.171668,1.067589244,,,1.325612289,0.724976976,0.65504946,0.508285976,5.62307268,0.910707044,,,,,,,,,,,,,,,,,,,,,,,,,,
6.552164,8.632494,75.68774,25.38215,15.41448,8.019515,90.7904,8.550152,12.38472,145.0912,15.06999,9.04935,14.10665,23.07537,24.59989,9.990328, ,0.191309,0.1231203,0.307785,0.9571934,0.3755884,0.03848934,0.7323303,0.8974891,0.6695728,0.3084106,1.250367,0.2909193,0.4918461,0.2730007,3.845623,0.726697, ,6.52821,-2.202118,-19.04211,-0.1268921,-7.818756,-5.23941,18.78339,8.24999,-3.629944,-6.846466,9.959828,8.880401,-12.53287,-22.59628,24.49887,7.131366, ,-0.4487,-1.289276,-19.85327,-23.44693,-5.151855,0.8429129,-3.26413,1.426139,1.504322,-145.0879,-10.04977,1.681935,-5.444427,-4.135345,-1.582886,-2.088257, ,0.3114982,-8.222687,-67.94876,9.815257,12.61734,5.976243,88.65865,-1.637421,-11.79498,1.046704,-6.176208,0.6034477,4.178691,-1.57193,-1.971802,6.553845,,,,,,0.1231203,0.307785,0.9571934,0.3755884,0.03848934,0.7323303,0.8974891,0.6695728,,,0.137989033,0.483061833,1.187441656,0.770360733,0.120949004,1.089924411,1.157922011,0.382221633,,,0.159630348,0.52506982,1.48187366,0.629390482,0.120727806,1.154198716,1.156749748,0.45332736,0,,,,,,,,,,,,,,,,,,,,,1.250367,0.2909193,0.4918461,0.2730007,3.845623,0.726697,,,1.566916889,0.475343267,0.657215822,0.360113567,5.272197333,0.872163678,,,1.457598608,0.615094188,0.771696092,0.489034432,5.39671884,0.794927148,,,,,,,,,,,,,,,,,,,,,,,,,,
6.35535,8.751917,75.38563,26.2393,17.46389,8.046136,91.44446,9.588724,12.03847,144.8142,16.42224,8.884739,14.63931,22.84344,21.03954,9.401977, ,0.1968131,0.1194229,0.3021164,0.857151,2.049408,0.02662086,0.6540604,1.038572,0.3462467,0.276947,1.352247,0.1646109,0.5326595,0.231926,3.560352,0.5883512, ,6.322073,-2.250153,-19.647,0.1599011,-8.617218,-5.400513,19.8614,8.992575,-4.916687,-7.263855,11.36452,8.664145,-13.13177,-22.16104,20.98617,7.014519, ,-0.5665894,-1.276611,-20.46014,-24.22433,-6.314423,0.7322545,-3.997681,2.4057,-0.02548218,-144.8149,-10.5155,1.881722,-5.440674,-5.080933,0.06559544,-1.744812, ,0.2877471,-8.336517,-67.11697,10.12452,14.32238,5.887203,88.96414,-2.123871,-10.99097,1.19365,-6.671661,0.7418543,4.211742,-1.510284,-1.492462,5.910743,,,,,,0.1194229,0.3021164,0.857151,2.049408,0.02662086,0.6540604,1.038572,0.3462467,,,0.186804022,0.433731067,1.157345978,0.8940541,0.075276693,0.900960356,1.324817533,0.419713011,,,0.185132247,0.506362564,1.249318588,0.655271642,0.094038354,1.023547452,1.14864126,0.465053324,0,,,,,,,,,,,,,,,,,,,,,1.352247,0.1646109,0.5326595,0.231926,3.560352,0.5883512,,,1.621971667,0.329959233,0.808139444,0.415162833,4.869258444,0.645302456,,,1.513327996,0.543847224,0.881249368,0.508588432,4.985213872,0.667610366,,,,,,,,,,,,,,,,,,,,,,,,,,
6.032981,9.052553,74.74046,27.63293,17.15227,8.164526,92.48351,6.630223,12.26458,144.3565,18.62946,9.00526,15.85968,22.26239,14.93789,9.0203, ,0.3223696,0.3006363,0.6451645,1.393623,0.3116207,0.1183901,1.039055,2.958501,0.2261162,0.4577179,2.207222,0.1205215,1.220369,0.5810509,6.101647,0.3816767, ,5.97266,-2.243195,-20.86044,0.6758931,-8.777954,-5.679291,21.81032,6.430601,-3.248688,-7.856964,13.807,8.66256,-14.46106,-21.81995,14.83896,7.397932, ,-0.8072815,-1.299133,-21.61792,-25.46436,-6.231873,0.5475518,-5.660675,-1.056519,2.654637,-144.3667,-11.12698,2.395827,-5.61676,-3.622253,1.087075,-1.873077, ,0.2326409,-8.648895,-65.3689,10.64766,13.86322,5.815276,89.22291,-1.283478,-11.60297,1.454202,-7.293304,0.7813697,4.119643,-1.968536,-1.200775,4.693704,,,,,,0.3006363,0.6451645,1.393623,0.3116207,0.1183901,1.039055,2.958501,0.2261162,,,0.252742444,0.513069144,1.078918089,0.63417445,0.054324896,0.862541244,1.443208511,0.5066452,,,0.203356392,0.475683873,1.005975232,0.524793316,0.071520846,0.882589176,1.085545557,0.483861236,0,,,,,,,,,,,,,,,,,,,,,2.207222,0.1205215,1.220369,0.5810509,6.101647,0.3816767,,,1.661126889,0.381092222,1.087972011,0.556136489,4.814968778,0.451264811,,,1.491644912,0.517580192,0.976222224,0.55753696,4.449495808,0.534545867,,,,,,,,,,,,,,,,,,,,,,,,,,
5.967994,9.412888,74.10076,28.68682,17.27336,8.166636,93.3894,6.255877,11.45339,143.9125,20.20539,9.706498,17.34013,21.50591,9.477844,9.377944, ,0.06498718,0.3603344,0.6397018,1.053892,0.121088,0.002110481,0.9058914,0.3743467,0.8111906,0.444046,1.575935,0.7012377,1.480451,0.7564735,5.46005,0.3576441, ,5.860241,-2.132996,-21.89734,1.155803,-8.952148,-5.755798,23.50645,5.916776,-3.226288,-8.391174,16.03032,9.326157,-15.85138,-21.23151,9.39761,8.107433, ,-1.101105,-1.408325,-22.52893,-26.39563,-6.325439,0.4184671,-7.273193,-1.649567,2.396196,-143.9327,-10.95093,2.660111,-6.417816,0.850959,-0.7351379,-2.627258, ,0.2003229,-9.033875,-63.74704,11.00852,13.87808,5.759925,89.32133,-1.276001,-10.79523,1.699388,-7.449982,0.693427,3.952644,-3.500732,-1.051514,3.736695,,,,,,0.3603344,0.6397018,1.053892,0.121088,0.002110481,0.9058914,0.3743467,0.8111906,,,0.268497671,0.512299422,0.9516153,0.357403218,0.038508418,0.812092278,0.988706156,0.603046422,,,0.203851692,0.412319633,0.874343696,0.389218784,0.050662767,0.741537504,0.858932442,0.529653092,0,,,,,,,,,,,,,,,,,,,,,1.575935,0.7012377,1.480451,0.7564735,5.46005,0.3576441,,,1.499495778,0.581710167,1.255439356,0.708934422,4.278859867,0.34446166,,,1.361432224,0.59340152,1.01691952,0.606545376,3.754230984,0.456722913,,,,,,,,,,,,,,,,,,,,,,,,,,
6.089566,9.703026,73.61005,29.43693,17.32948,8.204438,94.18288,5.865829,10.55638,143.4349,21.42714,10.75215,18.95271,20.49364,6.334493,9.67561, ,0.121572,0.2901382,0.4907074,0.7501144,0.05612755,0.03780174,0.7934723,0.3900471,0.8970108,0.4775391,1.221745,1.045649,1.612574,1.012276,3.143351,0.2976656, ,5.935751,-2.020966,-22.66626,1.546468,-9.084167,-5.789368,24.80876,5.1815,-3.149933,-8.977844,18.295,10.52728,-17.23172,-19.96667,5.050695,8.417135, ,-1.338226,-1.377991,-23.19827,-27.06464,-6.362061,0.314708,-8.104095,-2.440369,2.0997,-143.446,-9.975342,2.148167,-7.620941,3.328652,-3.651398,-2.25943, ,0.1881437,-9.366119,-62.48868,11.21854,13.85541,5.791483,89.5586,-1.383911,-9.914032,1.676941,-6.961273,0.6699634,3.608368,-3.873291,-1.310364,4.045117,,,,,,0.2901382,0.4907074,0.7501144,0.05612755,0.03780174,0.7934723,0.3900471,0.8970108,,,0.220064999,0.413934491,0.717716767,0.101192467,0.031871903,0.668704567,0.55733338,0.629257,,,0.182291672,0.350329586,0.69205528,0.273576925,0.044405366,0.603045358,0.662951234,0.520771868,0,,,,,,,,,,,,,,,,,,,,,1.221745,1.045649,1.612574,1.012276,3.143351,0.2976656,,,1.190093422,0.729794856,1.200365022,0.775272244,3.049097133,0.275239209,,,1.195858772,0.734043312,0.968044144,0.605626581,2.929229604,0.43483265,,,,,,,,,,,,,,,,,,,,,,,,,,
6.136194,9.73753,73.49232,29.69517,17.39794,8.205678,94.45492,5.826182,10.15504,143.2268,21.98461,11.38687,19.61176,19.80123,6.413734,9.595423, ,0.046628,0.03450394,0.1177292,0.2582359,0.06846046,0.001239777,0.2720413,0.0396471,0.4013453,0.2080994,0.557476,0.6347265,0.6590557,0.6924095,0.0792408,0.08018684, ,5.966438,-2.004578,-22.9166,1.737427,-9.182159,-5.760101,25.28114,4.879054,-3.148163,-9.172943,19.35424,11.23724,-17.67899,-19.35089,3.651844,8.441141, ,-1.41568,-1.297363,-23.37735,-27.28879,-6.409088,0.2606922,-8.310028,-2.903198,1.952011,-143.2242,-9.41217,1.789554,-8.35321,3.329868,-5.047791,-1.503265, ,0.1699987,-9.418304,-62.13867,11.28068,13.86507,5.827865,89.64773,-1.440186,-9.510834,1.5349,-6.489838,0.6518553,3.440531,-3.220795,-1.696167,4.203085,,,,,,0.03450394,0.1177292,0.2582359,0.06846046,0.001239777,0.2720413,0.0396471,0.4013453,,,0.128055989,0.245951336,0.443703089,0.06502469,0.030040424,0.449673956,0.192201882,0.531564933,,,0.14371181,0.274517516,0.542089404,0.178143693,0.051779137,0.470800783,0.469453811,0.449678767,0,,,,,,,,,,,,,,,,,,,,,0.557476,0.6347265,0.6590557,0.6924095,0.0792408,0.08018684,,,0.872480178,0.825483422,0.893610444,0.663454956,1.684700289,0.353192647,,,1.051582756,0.929507668,0.848219032,0.557121242,2.201463276,0.474382724,,,,,,,,,,,,,,,,,,,,,,,,,,
6.159503,9.757387,73.39906,29.8864,17.44958,8.157327,94.69792,5.885553,9.833945,143.06,22.55618,12.02563,20.07794,19.33942,7.245327,9.268605, ,0.02330875,0.01985741,0.09326172,0.1912289,0.05163193,0.04835129,0.2430038,0.05937052,0.3210926,0.1668091,0.5715618,0.6387568,0.4661808,0.4618053,0.8315926,0.3268175, ,5.984555,-1.934357,-23.12576,1.895336,-9.263153,-5.689728,25.63269,4.623709,-3.175476,-9.318359,20.41515,11.93139,-17.84171,-18.99426,3.109175,8.330146, ,-1.443726,-1.21759,-23.46008,-27.44949,-6.448669,0.2325489,-8.412933,-3.376648,1.820867,-143.0397,-8.782196,1.438057,-9.184784,3.05531,-6.293945,-0.79953, ,0.1458671,-9.466034,-61.88412,11.33092,13.86592,5.83168,89.76963,-1.510223,-9.179565,1.340025,-5.874146,0.6206647,3.239209,-2.580658,-1.976074,3.930509,,,,,,0.01985741,0.09326172,0.1912289,0.05163193,0.04835129,0.2430038,0.05937052,0.3210926,,,0.069168724,0.128181462,0.301835578,0.064930389,0.05567826,0.286331162,0.176308373,0.371487299,,,0.10801212,0.208694458,0.410040478,0.096082844,0.062984696,0.348769221,0.316742904,0.377076339,0,,,,,,,,,,,,,,,,,,,,,0.5715618,0.6387568,0.4661808,0.4618053,0.8315926,0.3268175,,,0.779363367,1.012486378,0.5880689,0.466760236,1.043042944,0.560086031,,,0.929049024,1.143372636,0.714606612,0.467326154,1.635164768,0.70672909,,,,,,,,,,,,,,,,,,,,,,,,,,
6.126998,9.688721,73.34633,30.16844,17.40634,8.065099,94.95002,6.223247,9.501294,142.8348,23.57352,13.48075,20.50531,19.15019,8.75997,7.937043, ,0.03250408,0.06866646,0.05273438,0.2820415,0.04323387,0.09222794,0.2520981,0.3376937,0.3326511,0.2252655,1.017345,1.455122,0.4273663,0.18923,1.514643,1.331563, ,5.965822,-1.722107,-23.32986,2.016465,-9.324127,-5.518707,25.98466,4.263434,-3.261749,-9.412506,22.29472,13.45566,-17.40338,-18.948,4.22239,7.261168, ,-1.392944,-1.099518,-23.26199,-27.68817,-6.45755,0.2209855,-8.594818,-4.275055,1.596601,-142.7836,-7.398285,0.8295584,-10.9881,2.369935,-7.467102,-1.007446, ,0.06201544,-9.454865,-61.8215,11.44274,13.76659,5.868843,89.87597,-1.679749,-8.827087,0.97834,-4.069702,0.1273363,2.464243,-1.917419,-2.080902,2.981765,,,,,,0.06866646,0.05273438,0.2820415,0.04323387,0.09222794,0.2520981,0.3376937,0.3326511,,,0.050312574,0.081235251,0.258922567,0.09067367,0.085764142,0.174679219,0.202245927,0.241589853,,,0.076241148,0.153282166,0.30106772,0.101548701,0.075868417,0.24692718,0.212534831,0.297598834,0,,,,,,,,,,,,,,,,,,,,,1.017345,1.455122,0.4273663,0.18923,1.514643,1.331563,,,0.837229478,1.414367678,0.419093878,0.280247793,0.9265815,0.80776516,,,0.825761728,1.380426136,0.572340704,0.35968569,1.189850612,0.975220093,,,,,,,,,,,,,,,,,,,,,,,,,,
