Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_v,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,Hip_v,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z,,,,,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,,,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v
6.066117,6.685975,83.77815,4.140173,17.90389,11.38219,70.3787,24.66544,24.23232,157.1592,20.53453,41.11507,11.77379,3.530941,11.69086,13.0973, ,0.01263714,0.1331406,0.312973,0.1010709,0.1489315,0.0231657,0.4381638,0.8357239,0.1001053,0.01165771,0.3943443,2.253998,0.07897758,0.5062895,0.03842354,0.6405439, ,-6.057068,-1.666168,14.43589,1.692381,9.171752,-1.540009,-17.5397,6.278831,-1.04715,-3.363037,-19.71191,38.20896,-1.589874,3.355991,11.10885,-12.54657, ,-0.2438049,2.740304,-4.442139,0.9190091,3.682116,6.28381,27.11842,23.66833,11.70256,-157.0984,-5.861389,16.50307,-11.29938,0.175452,3.355785,-3.034302, ,-0.2129211,-5.907349,-83.21906,-3.651672,15.24677,9.285592,59.30645,-2.031555,-21.33841,-1.648499,1.366738,5.725844,-2.754639,1.08913,1.795333,2.588664,,,,,0.1331406,0.312973,0.1010709,0.1489315,0.0231657,0.4381638,0.8357239,0.1001053,,,0.09685931,0.229929611,0.081486869,0.102139794,0.026658376,0.340340521,0.649601409,0.079438949
6.06418,6.552641,84.11449,4.203413,18.02891,11.43702,69.93688,25.49535,24.33438,157.191,20.78645,38.65779,11.91736,4.206578,11.77532,13.76222, ,0.001936913,0.1333337,0.3363419,0.06323957,0.1250191,0.05483246,0.4418182,0.8299141,0.1020641,0.03182983,0.2519207,2.457279,0.1435699,0.6756365,0.08446503,0.6649199, ,-6.051361,-1.704834,15.24855,1.621328,8.969573,-1.43985,-17.84564,5.733847,-1.355377,-3.528778,-20.17529,35.4691,-1.326813,4.012495,11.29219,-13.22321, ,-0.3443298,2.881603,-3.930206,0.9642411,3.794346,6.417843,27.87239,24.62806,11.88057,-157.1288,-5.110596,16.49018,-11.3913,0.833745,2.889181,-3.234406, ,-0.1727905,-5.676758,-83.42673,-3.742981,15.49199,9.281368,58.23542,-2.332733,-21.37415,-1.592377,0.9810992,5.842991,-3.117371,0.9785943,1.993092,2.446491,,,,,0.1333337,0.3363419,0.06323957,0.1250191,0.05483246,0.4418182,0.8299141,0.1020641,,,0.094838104,0.2494117,0.080457846,0.09398207,0.041697608,0.385176761,0.733745149,0.094244632
6.067924,6.487061,84.28055,4.368894,18.10287,11.4819,69.51937,26.3131,24.45445,157.2367,20.91351,36.02615,12.12117,4.966662,11.92874,14.40815, ,0.003744125,0.06558037,0.1660538,0.1654806,0.07395554,0.04487896,0.417511,0.8177528,0.1200676,0.04566956,0.1270561,2.631638,0.203805,0.7600846,0.1534157,0.6459341, ,-6.051147,-1.740295,15.78211,1.622294,8.756161,-1.362671,-18.14993,5.282828,-1.666077,-3.695892,-20.47031,32.60976,-1.296326,4.65226,11.53136,-13.91818, ,-0.4236145,2.993847,-3.339722,1.162742,3.840923,6.535981,28.53651,25.5411,12.02167,-157.1722,-4.373474,16.21066,-11.53253,1.508887,2.402645,-3.238281, ,-0.1358948,-5.532043,-83.47183,-3.870087,15.68754,9.269189,57.22082,-2.57608,-21.44659,-1.559113,0.6003883,5.709216,-3.377411,0.9299347,2.150804,2.297731,,,,,0.06558037,0.1660538,0.1654806,0.07395554,0.04487896,0.417511,0.8177528,0.1200676,,,0.080152679,0.279534244,0.093969607,0.084726978,0.061520264,0.467796322,0.897327167,0.113179727
6.0803,6.431535,84.55817,4.368176,18.12712,11.55494,69.09027,27.11863,24.55445,157.2918,20.95464,33.27665,12.33326,5.778953,12.15199,15.0972, ,0.01237583,0.05552578,0.277626,0.000717163,0.02425385,0.07303429,0.4291,0.805521,0.09999847,0.05516052,0.04112816,2.749496,0.2120886,0.8122902,0.2232475,0.6890516, ,-6.060486,-1.84787,16.58781,1.504714,8.558805,-1.29837,-18.46246,4.972573,-1.983551,-3.863831,-20.62393,29.68788,-1.305695,5.279065,11.82651,-14.60324, ,-0.4771423,3.120933,-2.845764,1.075542,3.819622,6.651649,29.09955,26.40697,12.11722,-157.2241,-3.777985,15.7305,-11.71085,2.191677,1.898595,-3.41925, ,-0.0987854,-5.362946,-83.59348,-3.94339,15.82294,9.289146,56.2276,-2.760254,-21.51691,-1.558258,0.3707354,5.293183,-3.517151,0.9612653,2.262352,2.242122,,,,,0.05552578,0.277626,0.000717163,0.02425385,0.07303429,0.4291,0.805521,0.09999847,,,0.053772133,0.294749789,0.078036359,0.073573432,0.079226188,0.493613344,0.958390478,0.10910266
6.156323,6.417762,85.03491,4.247876,18.03392,11.69508,68.31264,28.63472,24.70864,157.398,21.01334,27.65788,12.59531,7.441677,12.73199,16.42549, ,0.0760231,0.01377344,0.476738,0.1203003,0.09319878,0.1401463,0.7776337,1.516092,0.1541843,0.1061554,0.05870247,5.618769,0.2620525,1.662724,0.5800047,1.328283, ,-6.135345,-2.000366,17.97053,1.03679,8.278486,-1.247803,-19.13092,4.817731,-2.645416,-4.187408,-20.80161,23.79676,-1.450775,6.520543,12.48128,-15.94937, ,-0.5011597,3.319129,-1.899414,0.8205171,3.601728,6.831876,29.95774,27.95622,12.23713,-157.32,-2.937256,14.44534,-11.8667,3.44791,1.006641,-3.591492, ,-0.07012939,-5.175049,-83.75366,-4.029541,15.89128,9.341436,54.42613,-2.973602,-21.63068,-1.648926,-0.2462769,4.554704,-3.82486,1.209608,2.422208,2.197671,,,,,0.01377344,0.476738,0.1203003,0.09319878,0.1401463,0.7776337,1.516092,0.1541843,,,0.030318789,0.285563992,0.073361026,0.073729403,0.084216347,0.473513292,0.933442119,0.094085892
6.23054,6.443092,85.23286,4.182502,17.90385,11.76413,67.98952,29.34607,24.74,157.4391,21.01083,24.7552,12.54659,8.263991,13.05813,17.06972, ,0.07421684,0.02533054,0.1979446,0.06537437,0.1300716,0.06904984,0.3231125,0.7113476,0.03136063,0.04115295,0.002510071,2.902685,0.04872322,0.8223143,0.3261404,0.6442299, ,-6.211639,-2.044006,18.5356,0.7188538,8.14889,-1.257599,-19.4964,4.938151,-2.948181,-4.351105,-20.8154,20.84098,-1.462921,7.155232,12.81438,-16.56604, ,-0.4745789,3.404945,-1.481812,0.6804973,3.444478,6.898803,30.24396,28.6507,12.2675,-157.3543,-2.685547,13.54347,-11.74234,3.982779,0.6698005,-3.799957, ,-0.07836914,-5.135986,-83.80383,-4.059479,15.82885,9.376191,53.65676,-3.028656,-21.64432,-1.73172,-0.6455383,4.316091,-4.031342,1.397493,2.502252,2.264703,,,,,0.02533054,0.1979446,0.06537437,0.1300716,0.06904984,0.3231125,0.7113476,0.03136063,,,0.022877109,0.229527773,0.053915288,0.0885656,0.070864901,0.358191607,0.738567716,0.057860472
6.231169,6.438837,85.25552,4.180817,17.90521,11.77259,67.98274,29.34485,24.73856,157.4391,21.01083,24.7552,12.54659,8.263991,13.05831,17.06903, ,0.000628471,0.004255772,0.02266693,0.001684666,0.001361847,0.008460999,0.006782532,0.001213074,0.001434326,0,0,0,0,0,0.000180244,0.000692368, ,-6.212219,-2.062622,18.55557,0.716517,8.150014,-1.257141,-19.49426,4.939452,-2.949615,-4.351105,-20.8154,20.84098,-1.462921,7.155232,12.81438,-16.56622, ,-0.4758301,3.416224,-1.498993,0.6795701,3.446466,6.903217,30.24309,28.64942,12.26571,-157.3543,-2.685547,13.54347,-11.74234,3.982779,0.6686134,-3.7966, ,-0.07644653,-5.11615,-83.82635,-4.058319,15.82954,9.38353,53.65043,-3.027252,-21.64362,-1.73172,-0.6455383,4.316091,-4.031342,1.397493,2.503349,2.263165,,,,,0.004255772,0.02266693,0.001684666,0.001361847,0.008460999,0.006782532,0.001213074,0.001434326,,,0.017187171,0.14801278,0.038580946,0.082763659,0.047332345,0.217457255,0.476805767,0.028276017
6.329175,6.477155,85.451,4.13639,17.71171,11.83298,67.72629,30.01779,24.75399,157.4733,20.95674,21.89524,12.44454,9.085814,13.39745,17.65318, ,0.09800625,0.03831816,0.1954803,0.04442739,0.1935005,0.0603857,0.2564545,0.6729355,0.01542664,0.03410339,0.05408859,2.859959,0.1020498,0.8218231,0.3391409,0.5841599, ,-6.313721,-2.118225,19.04701,0.4090385,7.986435,-1.277618,-19.87259,5.130084,-3.178192,-4.50824,-20.74396,17.8783,-1.429535,7.784914,13.15617,-17.12308, ,-0.4266663,3.505528,-1.125244,0.5694655,3.275446,6.944753,30.46064,29.2954,12.27901,-157.3806,-2.613342,12.65191,-11.56326,4.513893,0.2826781,-3.963806, ,-0.09869385,-5.084229,-83.88541,-4.074615,15.71152,9.424023,52.98838,-3.051361,-21.64682,-1.831604,-1.061737,4.235003,-4.237976,1.611763,2.553732,2.391385,,,,,0.03831816,0.1954803,0.04442739,0.1935005,0.0603857,0.2564545,0.6729355,0.01542664,,,0.022367107,0.111695168,0.024762947,0.105436102,0.037133852,0.143542829,0.374215668,0.011564681
6.328433,6.478001,85.45048,4.13866,17.71127,11.83457,67.72629,30.01483,24.75641,157.4747,20.95603,21.8956,12.44687,9.088831,13.3971,17.65252, ,0.000741959,0.000846386,0.000526428,0.002270699,0.000444412,0.001590729,0,0.002954483,0.002422333,0.001464844,0.000713348,0.000358582,0.002331734,0.003016472,0.000349999,0.000667572, ,-6.31311,-2.117584,19.04884,0.4100071,7.986484,-1.277008,-19.87259,5.130514,-3.179321,-4.508911,-20.74307,17.87928,-1.412445,7.785872,13.15584,-17.12323, ,-0.4243469,3.508008,-1.126556,0.5683947,3.275929,6.94723,30.46064,29.29247,12.28052,-157.382,-2.613129,12.651,-11.56799,4.518217,0.2783877,-3.960419, ,-0.09848022,-5.083954,-83.88477,-4.076996,15.71093,9.424343,52.98838,-3.05011,-21.6488,-1.830658,-1.06424,4.235816,-4.239258,1.61228,2.553885,2.389817,,,,,0.000846386,0.000526428,0.002270699,0.000444412,0.001590729,0,0.002954483,0.002422333,,,0.027591759,0.098895602,0.015176773,0.121564009,0.036164388,0.113210892,0.353268325,0.012056776
6.447952,6.528816,85.62496,4.122361,17.47653,11.89846,67.54044,30.64429,24.77514,157.4998,20.86411,19.23092,12.39408,9.913945,13.7503,18.15, ,0.1195188,0.05081463,0.1744843,0.01629925,0.2347393,0.06389427,0.1858444,0.6294518,0.01872826,0.02507019,0.09191513,2.664682,0.05278397,0.8251143,0.3531952,0.4974804, ,-6.43692,-2.167358,19.44446,0.1421577,7.779375,-1.31134,-20.24905,5.35504,-3.332214,-4.656647,-20.59729,14.96747,-1.060547,8.416766,13.5017,-17.60217, ,-0.3483582,3.60203,-0.7877197,0.5085177,3.108924,6.978176,30.62389,29.88907,12.2673,-157.3986,-2.742096,11.88963,-11.46619,5.048273,-0.1831055,-4.034027, ,-0.1278381,-5.065247,-83.939,-4.087738,15.56479,9.474321,52.44054,-3.059967,-21.67145,-1.944244,-1.480042,4.351837,-4.487213,1.837212,2.581044,2.589528,,,,,0.05081463,0.1744843,0.01629925,0.2347393,0.06389427,0.1858444,0.6294518,0.01872826,,,0.042915291,0.117542698,0.016293367,0.175887625,0.045917722,0.123808963,0.469051174,0.021981771
6.58376,6.592081,85.75085,4.129002,17.24162,11.96215,67.41293,31.20885,24.80664,157.5161,20.80261,16.95664,12.13882,10.74376,14.10604,18.58831, ,0.135808,0.06326532,0.125885,0.006640911,0.2349014,0.06368637,0.1275177,0.5645638,0.03149986,0.01629639,0.06149864,2.274281,0.2552671,0.8298149,0.3557425,0.4383125, ,-6.576385,-2.18515,19.72576,-0.0944519,7.572525,-1.342834,-20.61865,5.576269,-3.43158,-4.799957,-20.45691,12.26953,-2.145905,9.077721,13.83544,-18.03433, ,-0.2571411,3.678345,-0.4629517,0.5047038,2.962703,7.000069,30.74209,30.42244,12.23542,-157.4059,-2.992432,11.28467,-10.92908,5.539934,-0.6603088,-4.006958, ,-0.1639709,-5.087158,-83.96237,-4.097504,15.41429,9.531251,51.99148,-3.050262,-21.7207,-2.063599,-1.859009,4.634763,-4.635254,2.05133,2.597243,2.828986,,,,,0.06326532,0.125885,0.006640911,0.2349014,0.06368637,0.1275177,0.5645638,0.03149986,,,0.055347654,0.110066738,0.020611392,0.197426457,0.046264437,0.094216236,0.49846672,0.037803015
6.751017,6.659333,85.83698,4.164494,17.02705,11.99279,67.36767,31.73398,24.86502,157.5176,20.75686,15.19624,12.20755,11.57168,14.43493,18.93806, ,0.1672573,0.06725216,0.08612823,0.03549194,0.2145786,0.03063679,0.04525757,0.5251331,0.05838013,0.001480103,0.04575157,1.760396,0.06873226,0.8279238,0.3288841,0.3497448, ,-6.745941,-2.184143,19.88163,-0.3273315,7.388014,-1.37207,-20.98196,5.777916,-3.483307,-4.949615,-20.30008,9.798091,-1.788696,9.78973,14.13607,-18.37317, ,-0.1538391,3.726911,-0.1726074,0.5753154,2.847454,6.99406,30.81627,30.92175,12.18904,-157.3983,-3.35379,10.91527,-10.9317,5.954859,-1.068542,-3.927094, ,-0.2062988,-5.141174,-83.97177,-4.113464,15.27157,9.567961,51.67131,-3.021667,-21.81091,-2.173248,-2.239532,5.066463,-4.971191,2.231353,2.598522,3.133968,,,,,0.06725216,0.08612823,0.03549194,0.2145786,0.03063679,0.04525757,0.5251331,0.05838013,,,0.066718737,0.101275974,0.037223234,0.206122478,0.040840468,0.072172375,0.526555167,0.064415617
6.937303,6.730686,85.92817,4.224221,16.85399,12.02746,67.36448,32.21437,24.95411,157.5061,20.73888,14.15396,12.3162,12.40483,14.76178,19.19277, ,0.1862855,0.07135296,0.09119415,0.05972672,0.1730537,0.03466797,0.003189087,0.4803848,0.08908844,0.01145935,0.01797867,1.042275,0.108655,0.8331509,0.3268595,0.254715, ,-6.932983,-2.20224,19.95633,-0.5784607,7.23342,-1.398193,-21.3111,5.953005,-3.517883,-5.118988,-20.10931,7.568601,-1.566254,10.54916,14.43545,-18.60681, ,-0.04275513,3.779269,0.04271806,0.721452,2.777026,6.982481,30.84005,31.38339,12.13405,-157.378,-4.001648,10.98347,-10.89474,6.3102,-1.410431,-3.815918, ,-0.2398376,-5.190338,-84.01385,-4.125397,15.15579,9.614228,51.4542,-2.972565,-21.94186,-2.256866,-2.527374,5.547873,-5.388245,2.383566,2.582273,3.485026,,,,,0.07135296,0.09119415,0.05972672,0.1730537,0.03466797,0.003189087,0.4803848,0.08908844,,,0.072485446,0.073678755,0.06100851,0.185614456,0.029913268,0.050863478,0.484025311,0.09968546
7.139702,6.809347,85.97263,4.30372,16.69328,12.04251,67.431,32.65862,25.0988,157.4715,20.84577,13.90977,12.56039,13.17778,15.10448,19.37286, ,0.2023997,0.07866096,0.04445648,0.07949877,0.160717,0.01505089,0.06652069,0.4442482,0.1446953,0.03463745,0.1068897,0.2441969,0.2441883,0.7729492,0.3426971,0.1800919, ,-7.134521,-2.200867,19.91237,-0.8672791,7.101359,-1.434296,-21.59641,6.106056,-3.553284,-5.2677,-19.98853,5.694171,-1.14978,11.3083,14.75448,-18.75668, ,0.07955248,3.813354,0.2218257,0.9172032,2.75322,6.957307,30.79865,31.81446,12.09608,-157.3371,-4.903046,11.53958,-10.96268,6.562943,-1.641479,-3.657532, ,-0.2648621,-5.269684,-84.03674,-4.121552,15.03767,9.643783,51.39148,-2.90979,-22.12769,-2.29715,-2.611145,5.910182,-5.922119,2.461745,2.591095,3.875266,,,,,0.07866096,0.04445648,0.07949877,0.160717,0.01505089,0.06652069,0.4442482,0.1446953,,,0.076516943,0.047036911,0.099310666,0.169743844,0.019703548,0.062616984,0.4468424,0.143468223
7.358274,6.892566,85.97015,4.436994,16.5274,12.05266,67.52813,33.07036,25.29106,157.4234,21.00446,14.11238,12.7114,13.89515,15.47238,19.35447, ,0.2185717,0.08321857,0.002471924,0.1332741,0.1658764,0.01015377,0.09712982,0.411747,0.1922531,0.04811096,0.1586876,0.2026119,0.1510096,0.7173672,0.3678999,0.01839638, ,-7.350433,-2.185516,19.76994,-1.24173,6.98094,-1.464783,-21.80328,6.2252,-3.612915,-5.369019,-19.90204,4.249816,-0.8491211,12.04821,15.1055,-18.70532, ,0.2025978,3.826328,0.2939125,1.151442,2.767145,6.918719,30.70518,32.21839,12.0866,-157.286,-5.807617,12.25593,-10.94287,6.738749,-1.849274,-3.403534, ,-0.2872925,-5.375153,-84.04935,-4.113861,14.90359,9.677954,51.4486,-2.852325,-22.35187,-2.295044,-2.568604,6.051192,-6.341064,2.498585,2.570052,4.257064,,,,,0.08321857,0.002471924,0.1332741,0.1658764,0.01015377,0.09712982,0.411747,0.1922531,,,0.070334961,0.026517231,0.120740203,0.144354291,0.013225449,0.073756747,0.373806426,0.158812838
7.585946,6.96884,85.95365,4.6708,16.37429,12.06456,67.64622,33.4498,25.52712,157.3562,21.22522,14.5277,12.72922,14.49975,15.93367,19.3021, ,0.2276721,0.07627439,0.01650238,0.2338061,0.1531048,0.01189899,0.1180954,0.3794403,0.2360649,0.06712341,0.2207623,0.4153214,0.01781845,0.6045961,0.4612904,0.05236435, ,-7.573792,-2.178528,19.55798,-1.74942,6.884384,-1.492065,-21.90823,6.309117,-3.711029,-5.403595,-19.92972,3.392576,-0.8367004,12.70302,15.54999,-18.58099, ,0.3255072,3.830862,0.2019652,1.41626,2.820411,6.870537,30.55724,32.59418,12.11586,-157.22,-6.519318,12.99506,-10.8233,6.838346,-2.074646,-3.061951, ,-0.3049622,-5.473358,-84.08966,-4.114746,14.76782,9.721476,51.63005,-2.812683,-22.60406,-2.251068,-2.415131,5.955486,-6.578888,2.464369,2.532909,4.795203,,,,,0.07627439,0.01650238,0.2338061,0.1531048,0.01189899,0.1180954,0.3794403,0.2360649,,,0.063135249,0.02173784,0.152361122,0.123357572,0.010240023,0.083915714,0.305495374,0.166862267
7.585946,6.966705,85.97178,4.670297,16.37516,12.06456,67.64622,33.44855,25.52907,157.3577,21.22429,14.52516,12.72626,14.50078,15.93456,19.30202, ,0,0.002135277,0.01812744,0.000503063,0.000862122,0,0,0.001255035,0.001947403,0.001480103,0.000926971,0.002538681,0.002958298,0.001028061,0.000887871,8.20E-05, ,-7.573792,-2.195038,19.57644,-1.75177,6.888059,-1.492065,-21.90823,6.310348,-3.71286,-5.404297,-19.9292,3.394596,-0.8382263,12.70277,15.55086,-18.58118, ,0.3255072,3.838931,0.1879003,1.415238,2.823674,6.870537,30.55724,32.59286,12.11569,-157.2215,-6.517487,12.99218,-10.82025,6.841047,-2.076294,-3.06012, ,-0.3049622,-5.458862,-84.10724,-4.113647,14.76677,9.721476,51.63005,-2.811035,-22.60632,-2.250061,-2.416077,5.954535,-6.577789,2.464945,2.531782,4.79493,,,,,0.002135277,0.01812744,0.000503063,0.000862122,0,0,0.001255035,0.001947403,,,0.0471851,0.025240579,0.138678863,0.087770262,0.009305634,0.068879029,0.20672905,0.132691689
7.818821,7.05673,85.9113,4.993075,16.21845,12.08566,67.7864,33.78943,25.78954,157.2736,21.46546,15.03098,12.84569,14.94908,16.5359,19.15816, ,0.2328749,0.09002542,0.06047821,0.3227787,0.1567097,0.02110481,0.1401749,0.3408852,0.2604694,0.08409119,0.2411671,0.5058146,0.1194324,0.4483061,0.6013441,0.1438599, ,-7.800537,-2.175507,19.27401,-2.326721,6.768942,-1.52243,-21.89291,6.35022,-3.834442,-5.362946,-20.07788,3.103608,-0.8235168,13.23136,16.13924,-18.29468, ,0.4457036,3.826693,-0.03649902,1.699302,2.905452,6.82838,30.34987,32.93364,12.16117,-157.1421,-6.881073,13.68838,-10.85269,6.846256,-2.261841,-2.640533, ,-0.3287964,-5.590393,-84.14096,-4.113098,14.63237,9.770821,51.95068,-2.806427,-22.87665,-2.180573,-2.300903,5.781674,-6.755707,2.339749,2.51421,5.507513,,,,,0.09002542,0.06047821,0.3227787,0.1567097,0.02110481,0.1401749,0.3408852,0.2604694,,,0.049709742,0.041602241,0.175621987,0.090591447,0.011728286,0.082249966,0.183860796,0.160698344
7.818821,7.054288,85.92765,4.993232,16.21661,12.09325,67.78016,33.78503,25.7926,157.2747,21.46495,15.03098,12.84325,14.9495,16.53723,19.1559, ,0,0.002441883,0.01634979,0.000156879,0.001840591,0.00758934,0.006240845,0.004398346,0.003061295,0.001037598,0.000514984,0,0.002443314,0.00042057,0.001327515,0.002258301, ,-7.800537,-2.192352,19.29342,-2.323792,6.764821,-1.519836,-21.89246,6.350224,-3.834564,-5.362946,-20.07776,3.103608,-0.8312073,13.23016,16.14011,-18.29333, ,0.4457036,3.834962,-0.04971313,1.700153,2.902642,6.832208,30.35135,32.92917,12.16431,-157.143,-6.880676,13.68838,-10.85037,6.848915,-2.264618,-2.638519, ,-0.3287964,-5.5755,-84.1564,-4.114624,14.63248,9.777922,51.9424,-2.806061,-22.8786,-2.182007,-2.299316,5.781674,-6.753082,2.342639,2.514222,5.504577,,,,,0.002441883,0.01634979,0.000156879,0.001840591,0.00758934,0.006240845,0.004398346,0.003061295,,,0.05005063,0.05193329,0.199279211,0.101201388,0.013500319,0.099894204,0.182982141,0.170412688
8.032008,7.146171,85.82012,5.370368,16.02992,12.10842,67.96931,34.02638,26.21139,157.1825,21.73773,15.52658,12.96651,15.24884,17.26553,18.99001, ,0.2131872,0.09188271,0.1075287,0.3771358,0.1866837,0.01516247,0.1891479,0.2413445,0.4187946,0.0921936,0.2727814,0.4955997,0.1232586,0.2993374,0.7282982,0.1658955, ,-8.006805,-2.141663,18.89005,-2.911224,6.607567,-1.566803,-21.74744,6.908746,-4.560059,-5.271332,-20.35172,3.363943,-0.815094,13.68367,16.87531,-17.88501, ,0.5624731,3.80396,-0.4086304,1.987031,3.007538,6.785991,30.08667,33.03415,12.37289,-157.058,-6.875122,14.22136,-10.95529,6.665339,-2.319305,-2.122406, ,-0.3409424,-5.730927,-84.17947,-4.103424,14.47636,9.81887,52.43631,-2.943573,-23.20486,-2.089355,-2.402039,5.701459,-6.821259,2.1108,2.512485,6.391419,,,,,0.09188271,0.1075287,0.3771358,0.1866837,0.01516247,0.1891479,0.2413445,0.4187946,,,0.069224942,0.078189428,0.289684729,0.152305398,0.017848544,0.158457432,0.289028177,0.205889164
8.227701,7.22335,85.75591,5.763078,15.81228,12.13462,68.19099,34.49431,26.37545,157.0903,21.97788,16.0886,13.06714,15.45461,18.21531,18.6727, ,0.195693,0.07717848,0.06420898,0.3927102,0.2176418,0.02620029,0.2216797,0.4679298,0.1640549,0.0921936,0.2401485,0.5620232,0.1006308,0.2057714,0.9497833,0.3173008, ,-8.195557,-2.13031,18.48327,-3.478821,6.423201,-1.608826,-21.46582,7.268675,-5.160431,-5.171204,-20.64032,4.081954,-0.9388733,14.03998,17.81756,-17.21927, ,0.6685383,3.804036,-0.9536743,2.246951,3.130972,6.740637,29.76822,33.39479,12.27481,-156.9736,-6.602386,14.67828,-11.10156,6.455701,-2.358765,-1.433838, ,-0.3389282,-5.831879,-84.27124,-4.077759,14.29197,9.873153,53.08039,-3.183136,-23.38336,-1.981812,-2.733459,5.74674,-6.748566,1.740279,2.634162,7.327477,,,,,0.07717848,0.06420898,0.3927102,0.2176418,0.02620029,0.2216797,0.4679298,0.1640549,,,0.078705525,0.09857347,0.334741009,0.182820843,0.024475628,0.202518883,0.420585205,0.167423041
8.39556,7.32146,85.59639,6.130321,15.59726,12.16108,68.45364,35.08599,26.37737,156.9948,22.09634,16.62515,13.12356,15.56476,19.40353,18.31661, ,0.1678591,0.0981102,0.159523,0.3672423,0.215023,0.02646542,0.2626572,0.5916786,0.001916885,0.09552002,0.1184673,0.5365486,0.05642414,0.1101475,1.188215,0.3560982, ,-8.355988,-2.052643,17.95122,-3.987793,6.233865,-1.673309,-21.04077,7.665061,-5.849823,-5.091522,-20.82629,5.118551,-1.161438,14.29831,19.00057,-16.30927, ,0.7741402,3.769368,-1.529907,2.46011,3.258482,6.696455,29.39034,33.85144,11.99764,-156.886,-6.129852,14.97553,-11.22952,6.193794,-2.359161,-0.5997314, ,-0.3174133,-6.000916,-84.28149,-4.041107,14.10884,9.921269,53.88557,-3.53067,-23.42883,-1.85849,-3.212341,5.840284,-6.589508,1.286998,2.800701,8.430307,,,,,0.0981102,0.159523,0.3672423,0.215023,0.02646542,0.2626572,0.5916786,0.001916885,,,0.092262748,0.132501384,0.363876544,0.197575344,0.034699018,0.237731933,0.5973163,0.190210562
8.535664,7.415846,85.45231,6.475946,15.41005,12.21192,68.70142,35.79702,26.20721,156.9271,22.03317,17.06433,13.10592,15.59816,20.85309,17.91653, ,0.1401033,0.09438658,0.1440811,0.3456254,0.1872082,0.05083466,0.2477798,0.7110329,0.1701584,0.06767273,0.0631752,0.4391823,0.01764393,0.03340626,1.449566,0.4000778, ,-8.488892,-2.015869,17.40634,-4.463379,6.090933,-1.74588,-20.47391,8.09455,-6.590454,-5.052002,-20.84695,6.379457,-1.502167,14.46383,20.44917,-15.08759, ,0.8686522,3.768545,-2.207336,2.613728,3.390244,6.680532,28.93427,34.40413,11.52687,-156.8255,-5.480499,15.03869,-11.30075,5.902896,-2.291534,0.4078771, ,-0.2825012,-6.128662,-84.31192,-4.00174,13.9337,9.977309,54.7874,-3.944916,-23.32428,-1.726196,-3.727386,5.887028,-6.329865,0.7570576,3.01935,9.628359,,,,,0.09438658,0.1440811,0.3456254,0.1872082,0.05083466,0.2477798,0.7110329,0.1701584,,,0.097248024,0.154927564,0.340849967,0.174602499,0.048530792,0.243193733,0.652161463,0.216796462
