Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,Spine_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_Q_w,RightShoulder_Q_w,RightArm_Q_w,RightForeArm_Q_w,RightHand_Q_w,LeftShoulder_Q_w,LeftArm_Q_w,LeftForeArm_Q_w,LeftHand_Q_w,Hip_Q_w,Spine_Q_w,RightUpLeg_Q_w,RightLeg_Q_w,RightFoot_Q_w,LeftUpLeg_Q_w,LeftLeg_Q_w,LeftFoot_Q_w, ,Head_Q_x,RightShoulder_Q_x,RightArm_Q_x,RightForeArm_Q_x,RightHand_Q_x,LeftShoulder_Q_x,LeftArm_Q_x,LeftForeArm_Q_x,LeftHand_Q_x,Hip_Q_x,Spine_Q_x,RightUpLeg_Q_x,RightLeg_Q_x,RightFoot_Q_x,LeftUpLeg_Q_x,LeftLeg_Q_x,LeftFoot_Q_x, ,Head_Q_y,RightShoulder_Q_y,RightArm_Q_y,RightForeArm_Q_y,RightHand_Q_y,LeftShoulder_Q_y,LeftArm_Q_y,LeftForeArm_Q_y,LeftHand_Q_y,Hip_Q_y,Spine_Q_y,RightUpLeg_Q_y,RightLeg_Q_y,RightFoot_Q_y,LeftUpLeg_Q_y,LeftLeg_Q_y,LeftFoot_Q_y, ,Head_Q_z,RightShoulder_Q_z,RightArm_Q_z,RightForeArm_Q_z,RightHand_Q_z,LeftShoulder_Q_z,LeftArm_Q_z,LeftForeArm_Q_z,LeftHand_Q_z,Hip_Q_z,Spine_Q_z,RightUpLeg_Q_z,RightLeg_Q_z,RightFoot_Q_z,LeftUpLeg_Q_z,LeftLeg_Q_z,LeftFoot_Q_z, 
8.689391,4.832922,77.66286,22.2546,17.81951,2.462929,87.26936,6.935834,19.60679,149.8908,2.083852,13.0813,5.325715,19.69288,29.45191,14.02465,6.421665, ,0.9971263,0.9991108,0.7789941,0.9812008,0.9879335,0.999769,0.7237543,0.9981688,0.9853978,0.2597395,0.9998347,0.9934913,0.9989202,0.9852696,0.9671527,0.9925199,0.9984302, ,-0.05684343,0.02041357,-0.04679514,-0.07283795,0.1054747,0.01216221,0.02365786,0.05728369,0.1284484,0.003574172,0.0149314,0.1100752,0.03150591,-0.1347761,-0.2320821,0.08586992,0.04205068, ,0.04846586,-0.02474135,-0.2221488,-0.1509311,-0.08725415,-0.01639214,-0.008308975,-0.01655434,0.02829693,-0.9653155,0.004228405,-0.02409079,-0.03042417,0.1052169,0.09837621,-0.08384385,0.009839641, ,0.01260835,-0.02736668,-0.5844899,-0.095705,0.07245088,-0.006731058,0.689602,-0.01017847,-0.1081272,0.02624142,-0.009479897,0.01667616,-0.01549759,0.002937852,-0.03279814,-0.02237858,0.03566658, 
8.321708,5.020597,77.64024,22.0707,17.90455,2.594485,87.52935,6.994864,19.68993,149.8219,1.814395,13.58296,6.076822,19.12534,27.31883,12.96838,5.696389, ,0.9973643,0.9990404,0.7791179,0.9815093,0.9878183,0.9997437,0.7221868,0.9981375,0.985274,0.2603198,0.9998747,0.9929831,0.9985942,0.9861045,0.9717166,0.9936031,0.9987647, ,-0.05283301,0.02199969,-0.04763278,-0.07244527,0.1064552,0.01270279,0.02352883,0.05730676,0.1305008,0.002646383,0.01172652,0.1137443,0.03942505,-0.1302798,-0.2194284,0.08444014,0.03665112, ,0.04793268,-0.02552072,-0.2216198,-0.1498749,-0.08729148,-0.0174632,-0.0096347,-0.01794614,0.02820772,-0.9651435,0.003908847,-0.02665975,-0.03173293,0.1030652,0.08413036,-0.06978587,0.01380381, ,0.01325209,-0.02798455,-0.584458,-0.0944923,0.07254287,-0.006797407,0.6912307,-0.01074177,-0.1068128,0.0269182,-0.009896982,0.01833219,-0.01575704,-0.001659764,-0.02323869,-0.02743678,0.0305817, 
8.00348,5.202713,77.52496,21.679,18.03902,2.580266,87.74297,7.059615,19.80052,149.8293,1.563693,13.69307,7.129713,18.41782,25.16602,11.72026,7.253861, ,0.9975619,0.9989695,0.7797481,0.9821578,0.987635,0.9997465,0.7208961,0.9981029,0.9851086,0.2602578,0.9999069,0.992869,0.9980651,0.9871114,0.9759814,0.9947741,0.9979971, ,-0.04864018,0.02383568,-0.04820394,-0.0710742,0.108449,0.01228738,0.0237747,0.05726536,0.1326437,0.001446741,0.006853823,0.1139594,0.05059278,-0.1234862,-0.2046328,0.07859906,0.05246055, ,0.04791611,-0.02604165,-0.2201997,-0.1472113,-0.08730855,-0.01793619,-0.0106767,-0.01979944,0.0291827,-0.9650776,0.003681691,-0.02938978,-0.03222211,0.101665,0.07159975,-0.05902278,-0.003922153, ,0.01443503,-0.0285248,-0.5841073,-0.09296959,0.07206339,-0.005850448,0.6925529,-0.01092457,-0.1054289,0.02981671,-0.01121041,0.018992,-0.0163807,-0.005144844,-0.02142774,-0.02762448,0.03513354, 
7.836033,5.35021,77.34626,21.03157,18.232,2.560472,87.59987,6.901423,19.85796,149.2376,1.540496,13.32471,8.522069,17.63145,24.31552,11.62576,10.36918, ,0.9976628,0.9989102,0.7807236,0.9832047,0.9873696,0.9997504,0.721761,0.9981869,0.9850222,0.2652398,0.9999096,0.9932471,0.9972359,0.9881864,0.9775714,0.994858,0.9959087, ,-0.04464972,0.02623127,-0.04786191,-0.0693526,0.1107029,0.01206467,0.02657364,0.05518742,0.1340723,0.000434583,-0.001078401,0.1080274,0.06509846,-0.1147516,-0.2017573,0.06655887,0.07760469, ,0.04915516,-0.02568122,-0.2190304,-0.1424625,-0.08775178,-0.01872527,-0.008370478,-0.02169943,0.02965111,-0.9634531,-0.000286646,-0.03803724,-0.03205733,0.1012315,0.05716225,-0.06748286,0.02165763, ,0.01609628,-0.02882228,-0.5832715,-0.09057151,0.07173408,-0.001739948,0.6915814,-0.01031325,-0.1042913,0.0374964,-0.01339674,0.01853229,-0.01597081,-0.008489941,-0.01951106,-0.03568868,0.04091809, 
7.794138,5.328801,77.2782,20.52802,18.33844,2.488224,87.6641,6.700483,19.86267,149.2225,1.645163,12.90156,9.461377,17.10158,24.36418,10.97882,11.17829, ,0.9976878,0.998919,0.7810946,0.9839972,0.987222,0.9997643,0.721373,0.998291,0.9850152,0.2653668,0.9998969,0.9936687,0.9965934,0.9888844,0.9774819,0.9954139,0.9952459, ,-0.04283763,0.02614428,-0.04710568,-0.06758355,0.1114714,0.01135756,0.0286756,0.05302294,0.1346607,0.001527711,-0.004824128,0.1033562,0.07418804,-0.1083591,-0.2035433,0.06417575,0.08338268, ,0.05010771,-0.02441281,-0.2187141,-0.1390883,-0.08823039,-0.01848111,-0.005443617,-0.0223549,0.02928087,-0.9632436,-0.001004957,-0.03998258,-0.03272381,0.1014755,0.05285506,-0.06201443,0.01478127, ,0.01653579,-0.02968989,-0.582955,-0.08852495,0.07198858,-0.000966255,0.6919315,-0.01019977,-0.1037027,0.04171179,-0.01348639,0.01847417,-0.01506952,-0.008282311,-0.01748152,-0.03445121,0.04810988, 
7.844225,5.160253,77.37001,19.89626,18.48024,2.367981,87.71436,6.461297,19.82005,149.2848,1.873817,12.34101,10.5183,16.51376,24.54044,10.34716,11.60389, ,0.997658,0.9989862,0.7805941,0.9849645,0.9870241,0.9997865,0.7210691,0.9984108,0.9850792,0.2648429,0.9998663,0.9942064,0.9957903,0.9896342,0.9771562,0.9959261,0.9948773, ,-0.04188404,0.02502812,-0.04603292,-0.06525815,0.1122057,0.0109506,0.03104987,0.05056021,0.1349121,0.002923185,-0.00899975,0.09701513,0.08446751,-0.100715,-0.2070574,0.06374529,0.08856504, ,0.05138123,-0.02264098,-0.2176348,-0.1351186,-0.08881912,-0.0175239,-0.001216124,-0.02259624,0.02848257,-0.9631414,-0.001610907,-0.04215412,-0.03192835,0.1020518,0.04584369,-0.05348726,0.01371581, ,0.01686199,-0.02979177,-0.5841138,-0.08561052,0.07283232,7.13E-05,0.692166,-0.01044749,-0.1029875,0.04699379,-0.0135578,0.01909726,-0.01573326,-0.008130661,-0.01383979,-0.03474047,0.04676972, 
7.982998,4.964928,77.70194,18.43996,18.80361,2.165995,87.93267,5.950518,19.66835,149.6474,2.089104,11.86732,13.06936,14.61667,24.17616,10.22112,9.729318, ,0.9975744,0.9990615,0.7787802,0.9870805,0.986567,0.9998214,0.7197478,0.998652,0.9853062,0.2617897,0.9998338,0.9946423,0.9935032,0.9918759,0.9778268,0.9960247,0.9963978, ,-0.04085962,0.02408835,-0.0452777,-0.06080589,0.113332,0.01088644,0.03680399,0.04580261,0.1344788,0.00382763,-0.01229686,0.09063874,0.1089676,-0.07958947,-0.2068487,0.07294013,0.07435573, ,0.05373005,-0.02076721,-0.2141803,-0.1257312,-0.08974481,-0.01541704,0.0100069,-0.0215264,0.02643415,-0.963849,-0.00144387,-0.04493745,-0.02671527,0.09901236,0.03205914,-0.03839226,0.01435449, ,0.01699972,-0.02940426,-0.587859,-0.07852737,0.07607429,0.001039615,0.6931872,-0.01152548,-0.1019239,0.04946347,-0.01338408,0.02126174,-0.01907674,-0.006650824,-0.006361083,-0.03377448,0.03816618, 
8.140409,4.982873,77.89641,17.17195,19.06703,1.941517,88.13689,5.341569,19.4784,150.0354,2.001076,11.61186,16.3575,11.90235,23.18316,10.82516,8.37641, ,0.9974778,0.9990547,0.7777146,0.988793,0.9861889,0.9998565,0.7185095,0.9989138,0.985588,0.2585209,0.9998475,0.9948702,0.9898291,0.9946106,0.9796048,0.9955413,0.9973295, ,-0.0406465,0.02405027,-0.04294404,-0.0605892,0.1140338,0.01017436,0.04363718,0.04136903,0.1321972,0.003005638,-0.01133935,0.08723079,0.1387181,-0.0494994,-0.1992662,0.08327249,0.06284206, ,0.05567502,-0.02072865,-0.2105945,-0.1163376,-0.08940037,-0.01348287,0.02311215,-0.01790718,0.02558399,-0.9649033,-0.001157848,-0.04500138,-0.02143841,0.09095453,0.02579552,-0.02789241,0.01614225, ,0.01691684,-0.02969184,-0.5907334,-0.07129554,0.0802209,0.001318866,0.6937621,-0.01180327,-0.1024003,0.04603844,-0.01323164,0.02447291,-0.02315584,-0.005182412,-0.001456235,-0.0344287,0.03352839, 
8.189625,5.23078,77.9404,16.10489,19.17654,1.715043,88.18568,4.718494,19.26413,150.4609,1.971124,10.75237,20.28142,11.09035,21.62952,10.1341,7.014877, ,0.9974473,0.9989583,0.7774732,0.9901403,0.9860302,0.999888,0.7182133,0.9991524,0.9859025,0.2549321,0.9998521,0.995601,0.9843783,0.9953203,0.9822389,0.996092,0.9981269, ,-0.03982125,0.02495131,-0.03903428,-0.06296591,0.1138152,0.008834829,0.04950876,0.03795004,0.1287331,0.002810916,-0.01117516,0.07936901,0.1732709,0.05851078,-0.1863718,0.08132096,0.05504012, ,0.0567608,-0.02250962,-0.2075339,-0.1072438,-0.08835975,-0.01192722,0.03568283,-0.01147674,0.02653733,-0.9659407,-0.000430884,-0.04090859,-0.01640195,0.07677548,0.02145745,-0.01124044,0.008421222, ,0.01707387,-0.03086987,-0.5924031,-0.06447015,0.08356532,0.001931552,0.6931416,-0.0110761,-0.1035367,0.04427614,-0.01306983,0.02838447,-0.02659846,-0.004425623,0.003439479,-0.03257734,0.0253475, 
8.136558,5.361321,77.9296,15.54083,19.1481,1.624094,88.14182,4.499717,19.13746,150.5377,1.937077,10.31074,22.45828,11.70313,20.81131,9.806415,6.449409, ,0.9974802,0.9989057,0.7775325,0.9908178,0.9860715,0.9998996,0.7184795,0.9992291,0.9860869,0.2542841,0.9998571,0.9959547,0.9808562,0.9947894,0.9835536,0.9963405,0.9984166, ,-0.03892716,0.02549736,-0.0369251,-0.06358791,0.1133672,0.008044012,0.05145069,0.03711944,0.1267398,0.002743093,-0.01080065,0.07509685,0.1924132,0.07489258,-0.1794181,0.07933208,0.05198466, ,0.05673706,-0.02363887,-0.2063495,-0.10228,-0.08799428,-0.01137983,0.04094055,-0.00727901,0.02777175,-0.9661791,-0.000525332,-0.03866096,-0.01222439,0.06875622,0.01997202,-0.005703268,0.005650291, ,0.01728741,-0.03128175,-0.5928741,-0.06144504,0.08407101,0.002580879,0.6924333,-0.01050318,-0.1039155,0.04278035,-0.01299447,0.03066065,-0.02736491,-0.007607878,0.005699126,-0.03129623,0.02073539, 
8.050322,5.474763,77.92549,14.92149,19.06546,1.563693,88.02939,4.3367,18.98657,150.5643,1.922068,9.747825,24.7992,12.59201,20.14241,9.591747,5.941299, ,0.9975333,0.9988589,0.777555,0.9915341,0.9861912,0.9999069,0.7191616,0.999284,0.9863049,0.2540597,0.9998593,0.9963841,0.9766738,0.9939686,0.9845912,0.9964989,0.9986562, ,-0.03789128,0.02592634,-0.0346385,-0.06332429,0.1128547,0.007122951,0.05302452,0.03652105,0.1244521,0.002969614,-0.01071927,0.06932251,0.2127898,0.09110252,-0.1735649,0.07783201,0.04879422, ,0.05641762,-0.0247439,-0.2054729,-0.09710688,-0.08767486,-0.01113735,0.04579465,-0.002605468,0.02963969,-0.9662837,-0.000656822,-0.03608143,-0.008057323,0.05997251,0.01974034,-0.00370878,0.004142292, ,0.01756784,-0.03156687,-0.5932869,-0.05848575,0.08369004,0.003383775,0.6913016,-0.009539799,-0.1040951,0.04172108,-0.01288407,0.03333617,-0.02763968,-0.01140572,0.008112159,-0.0303067,0.01696491, 
7.789011,5.557798,77.93089,13.48465,18.78855,1.566694,87.60943,4.074993,18.62743,150.5015,1.961571,8.317848,29.79063,15.26515,19.01793,9.178133,4.963982, ,0.9976908,0.9988241,0.7775254,0.9930842,0.9865885,0.9999065,0.7217033,0.9993678,0.986817,0.2545889,0.9998535,0.9973667,0.9663971,0.9911402,0.9862598,0.9967942,0.9990619, ,-0.03551919,0.02598321,-0.03054047,-0.05925467,0.1124935,0.005207451,0.05678141,0.03398315,0.1187934,0.004056981,-0.01139796,0.05277969,0.2554355,0.1225958,-0.1638714,0.07508298,0.04143893, ,0.05496513,-0.02578409,-0.2038446,-0.08632392,-0.08636488,-0.01112779,0.05605528,0.007869946,0.03438591,-0.9661651,-0.001077816,-0.03054286,-0.003943026,0.04627196,0.01747594,-0.001113308,0.002048285, ,0.01817917,-0.03178924,-0.5941119,-0.05311308,0.0808057,0.005997701,0.6875886,-0.006876711,-0.1043934,0.0411458,-0.01272904,0.03925635,-0.02852732,-0.02168789,0.01150916,-0.02761836,0.01240589, 
7.454822,5.516224,77.93536,12.05637,18.43834,1.688366,87.06583,4.115519,17.88325,150.2817,2.063469,6.949596,36.172,15.52784,17.95391,8.788364,4.068648, ,0.9978846,0.9988416,0.7775008,0.9944704,0.9870827,0.9998915,0.7249788,0.9993551,0.9878472,0.2564435,0.9998379,0.9981616,0.9505916,0.9908331,0.9877512,0.9970605,0.9993697, ,-0.0329417,0.02562083,-0.02737716,-0.0523157,0.1125117,0.003469592,0.06163879,0.02979593,0.1095468,0.004605316,-0.0123258,0.0341923,0.3089724,0.1262124,-0.1547829,0.07232572,0.03408789, ,0.05290429,-0.0253287,-0.2013952,-0.07662619,-0.0837438,-0.01101168,0.06774673,0.01943265,0.03787336,-0.9656554,-0.001846628,-0.02351719,-0.000164539,0.03894399,0.01490607,-0.000542919,0.001004811, ,0.01850166,-0.031899,-0.5951328,-0.04919573,0.07743263,0.009154242,0.6826543,-0.004887719,-0.1035517,0.0415333,-0.01299621,0.04417543,-0.03019333,-0.02834637,0.01295152,-0.02527808,0.0098573, 
7.093702,5.458579,78.06129,10.93812,18.08062,1.868798,86.53831,4.629044,16.80807,150.1742,2.195784,5.842288,38.899,14.62526,16.94088,8.446446,3.241999, ,0.9980845,0.9988657,0.7768092,0.9954478,0.987578,0.999867,0.7281418,0.9991842,0.989262,0.2573504,0.9998164,0.9987006,0.9429353,0.9918664,0.989092,0.9972847,0.9995998, ,-0.03015727,0.0256503,-0.02397373,-0.04754376,0.1119921,0.001984405,0.06695964,0.02486834,0.09665494,0.004611804,-0.01344382,0.01562705,0.331799,0.1113761,-0.1459219,0.06941151,0.02687283, ,0.0507108,-0.02438227,-0.197996,-0.06871691,-0.08031463,-0.0102893,0.08024997,0.03147518,0.03889465,-0.9653794,-0.001640108,-0.0127293,-0.00858675,0.05137665,0.01429507,0.001963181,-0.002309642, ,0.01860608,-0.03185856,-0.5973192,-0.04583884,0.07547814,0.0124993,0.6774111,-0.004683406,-0.1024971,0.04233485,-0.01355532,0.0468071,-0.02662118,-0.0340126,0.01412536,-0.02452464,0.008532052, 
6.915593,5.410602,78.18739,10.48666,17.89845,1.994415,86.23149,5.020753,16.28754,150.1913,2.258691,5.459582,39.9134,13.32553,16.43825,8.260863,2.925726, ,0.9981795,0.9988855,0.7761158,0.9958156,0.9878266,0.9998485,0.7299745,0.9990403,0.9899157,0.257206,0.9998057,0.9988652,0.9399508,0.9932463,0.9897286,0.9974027,0.9996741, ,-0.02895548,0.0254785,-0.02230828,-0.04607729,0.1113005,0.001357982,0.06930979,0.02237996,0.08953464,0.004344558,-0.01385987,0.006679383,0.3404084,0.09697691,-0.1414642,0.0677352,0.02378567, ,0.0495659,-0.02384788,-0.1956131,-0.0653901,-0.07857749,-0.009629598,0.08685282,0.03735268,0.03901291,-0.9654015,-0.001083964,-0.005283803,-0.01115259,0.05270834,0.01459171,0.00437797,-0.004965644, ,0.01850925,-0.0317788,-0.5990677,-0.04418622,0.07507634,0.01443519,0.6743812,-0.004732807,-0.102608,0.04273216,-0.01396911,0.04685745,-0.02214205,-0.03576577,0.01457107,-0.02409741,0.007830082, 
6.777646,5.320567,78.34516,10.09,17.72665,2.152583,85.9267,5.441914,15.86171,150.2795,2.327304,5.304207,40.72395,11.98337,15.94948,8.06131,2.640538, ,0.9982514,0.9989223,0.7752469,0.9961259,0.9880587,0.9998236,0.7317898,0.9988726,0.9904353,0.2564625,0.9997938,0.9989289,0.9375131,0.9945371,0.9903293,0.9975266,0.9997345, ,-0.0280502,0.02501266,-0.02056431,-0.04508391,0.1104815,0.00048279,0.07182645,0.01969658,0.08249891,0.003942734,-0.01419664,-0.002063606,0.3473843,0.0824073,-0.1371059,0.06592202,0.02089684, ,0.04865117,-0.02317539,-0.1928465,-0.06231181,-0.07702541,-0.009019239,0.09381616,0.04292658,0.03929358,-0.9655774,-0.000149395,0.00407211,-0.01202429,0.05017615,0.0151007,0.006661511,-0.006954974, ,0.0184519,-0.031489,-0.6011487,-0.0426348,0.07484026,0.01646805,0.6712103,-0.004797168,-0.1033824,0.04326375,-0.01452218,0.04604581,-0.01577255,-0.0398445,0.01489484,-0.02346443,0.006774928, 
6.462509,5.10089,78.7546,9.449859,17.47805,2.567189,85.2719,6.288836,15.3148,150.6102,2.528479,5.988035,41.61972,10.48569,14.95827,7.623539,1.919216, ,0.9984102,0.9990094,0.772985,0.9966016,0.9883906,0.9997491,0.7356722,0.9984944,0.9910825,0.2536722,0.9997566,0.998635,0.9347646,0.9958163,0.9914923,0.9977878,0.9998598, ,-0.02618352,0.02460707,-0.01739833,-0.04399742,0.1086682,-0.000825241,0.07631376,0.01363519,0.06920235,0.00274647,-0.01496276,-0.01945393,0.3546417,0.05932766,-0.1283848,0.06205774,0.01504702, ,0.04634363,-0.02174977,-0.1869681,-0.05688337,-0.07485129,-0.007569716,0.1089405,0.05290228,0.04051103,-0.9662501,0.002655536,0.02497181,-0.02078873,0.05071844,0.01491615,0.008704702,-0.006045096, ,0.01854545,-0.03002794,-0.6059988,-0.0401704,0.07531644,0.02106735,0.6641495,-0.004929014,-0.1064207,0.04476256,-0.01599626,0.0415468,-0.003505916,-0.04751568,0.01542313,-0.02219127,0.004193061, 
6.150979,4.871485,79.09473,8.920732,17.25752,2.868446,84.83389,7.16456,14.91265,150.9387,2.823615,7.407921,41.66301,10.10979,13.82751,7.08829,1.169006, ,0.9985597,0.9990965,0.7710985,0.9969714,0.9886812,0.9996867,0.7382559,0.9980461,0.9915441,0.2508979,0.9996964,0.9979112,0.9346303,0.9961107,0.9927285,0.9980875,0.999948, ,-0.02365926,0.02466752,-0.01403522,-0.04181018,0.1065461,-0.001298537,0.07989234,0.006857694,0.05597265,0.000639621,-0.01568187,-0.03699636,0.3540698,0.04131022,-0.1187465,0.05735897,0.009799778, ,0.04438032,-0.02021717,-0.1802193,-0.05255704,-0.07328362,-0.006108331,0.1248745,0.06182826,0.04234488,-0.9669127,0.005732887,0.03905839,-0.03317834,0.06401283,0.0128227,0.009410242,-0.002302548, ,0.01868463,-0.02808771,-0.6105171,-0.03921542,0.07607237,0.02423833,0.6580288,-0.005848788,-0.1091524,0.04615008,-0.01811664,0.03576504,0.000121331,-0.04426402,0.01500383,-0.02104424,0.0016802, 
5.887282,4.614307,79.35574,8.452844,17.03429,3.017397,84.55225,8.129431,14.60125,151.1242,3.174412,8.603586,41.01115,10.43053,12.5554,6.537925,0.4925767, ,0.9986805,0.9991894,0.7696462,0.9972806,0.9889716,0.9996533,0.7399115,0.9974846,0.9918931,0.2493306,0.9996163,0.9971828,0.9366381,0.9958602,0.9940036,0.9983729,0.9999908, ,-0.02087238,0.0245374,-0.01028205,-0.0379751,0.105972,-0.001634289,0.08158772,-0.00055781,0.04361224,-0.002399248,-0.0161886,-0.05539536,0.3488388,0.02871403,-0.1081342,0.05204718,0.004239568, ,0.04303267,-0.01910026,-0.1717413,-0.04969789,-0.07145631,-0.003656701,0.13908,0.07052171,0.04400889,-0.9672596,0.008171463,0.04051793,-0.03193945,0.07734762,0.009510104,0.01143019,0.000318003, ,0.0187017,-0.02556864,-0.6148527,-0.03897915,0.07482707,0.02602238,0.6530936,-0.007134416,-0.1109475,0.04730209,-0.02093696,0.03026935,-0.000583122,-0.0381484,0.01316832,-0.02030057,0.000668468, 
5.775157,4.435759,79.45072,8.265982,16.93485,3.063226,84.41116,8.648452,14.48247,151.1982,3.36498,9.182656,40.50747,10.63111,11.92177,6.283604,0.1855748, ,0.9987303,0.9992509,0.7691168,0.9973994,0.9890997,0.9996427,0.7407392,0.9971533,0.9920242,0.2487048,0.9995689,0.996791,0.9381688,0.9956996,0.994593,0.9984969,0.9999987, ,-0.01953871,0.02387601,-0.00794711,-0.03576913,0.1065075,-0.001572658,0.08147553,-0.003969089,0.03768704,-0.004064018,-0.01636745,-0.06513381,0.3452324,0.02272761,-0.1028589,0.04920713,0.00143509, ,0.04250097,-0.01841606,-0.1669273,-0.04881363,-0.07034137,-0.002539761,0.1457803,0.07493522,0.04447838,-0.9673826,0.009339242,0.0377532,-0.02555746,0.08250219,0.008149163,0.01357955,0.000227412, ,0.01870039,-0.02425873,-0.6168724,-0.03914296,0.07341673,0.02656191,0.6507038,-0.007363671,-0.1117557,0.04796163,-0.02251638,0.02720263,-0.000895878,-0.03548655,0.01176316,-0.01995445,0.000765567, 
5.663857,4.236989,79.52028,8.124322,16.83926,3.117432,84.21632,9.188116,14.3679,151.2783,3.554143,9.809212,39.8757,10.83559,11.28563,6.044652,0.2340679, ,0.9987788,0.9993165,0.7687287,0.9974878,0.9892222,0.99963,0.7418804,0.9967872,0.9921498,0.2480281,0.9995191,0.9963384,0.9400631,0.9955327,0.9951542,0.9986091,0.9999979, ,-0.01826584,0.02301023,-0.005633429,-0.03345976,0.1074916,-0.001682984,0.08069917,-0.006907418,0.03146074,-0.005600362,-0.01644243,-0.07490287,0.3405989,0.01640418,-0.09750095,0.04622792,-0.001356941, ,0.0419496,-0.01773094,-0.1618871,-0.04823458,-0.06907207,-0.000822423,0.1516426,0.07946205,0.04462937,-0.9675168,0.01060328,0.03352243,-0.01653391,0.08692611,0.006933595,0.01567364,-0.00116891, ,0.01864121,-0.02286207,-0.6187223,-0.03964845,0.07151246,0.02713866,0.6481556,-0.007307455,-0.1125047,0.04859992,-0.02405925,0.0239903,-0.000721588,-0.03300735,0.01066102,-0.01993191,0.001043853, 
5.484908,3.827741,79.59284,7.923016,16.58433,3.447256,83.90851,10.279,14.19515,151.4209,3.892837,11.26929,38.24879,11.22406,10.0013,5.466462,0.8059955, ,0.9988547,0.9994422,0.7683235,0.9976107,0.9895455,0.9995475,0.7436789,0.9959795,0.9923372,0.2468225,0.999423,0.9951682,0.9448095,0.9952069,0.9961937,0.9988624,0.9999753, ,-0.01596345,0.02131312,-0.001535527,-0.02813888,0.1089805,-0.00245875,0.08537768,-0.01172319,0.01884728,-0.008123581,-0.01631255,-0.09379822,0.3275574,0.006673695,-0.08650009,0.04017805,-0.007020162, ,0.04111105,-0.01625406,-0.1513183,-0.04759262,-0.06669224,-0.006993934,0.1693498,0.08858463,0.04460954,-0.9677606,0.01306727,0.02252123,0.006405661,0.09271343,0.005693306,0.01675813,-0.000243988, ,0.01855871,-0.01992304,-0.621916,-0.04142582,0.06689538,0.02915186,0.6410719,-0.00633882,-0.1136739,0.04951985,-0.02677299,0.01830233,0.000437498,-0.03038041,0.009130933,-0.01946467,0.000354115, 
5.333208,3.467633,79.62303,7.743525,16.26602,3.425159,83.17947,11.45216,14.03963,151.5743,4.211785,14.80118,38.27089,11.45955,8.856918,4.781785,1.36542, ,0.9989172,0.9995422,0.7681549,0.9977177,0.9899423,0.9995533,0.7479171,0.9950103,0.9925039,0.2455248,0.9993246,0.9916698,0.9447463,0.9950038,0.9970145,0.9991295,0.999929, ,-0.01407789,0.02008579,0.001981013,-0.02177845,0.1093218,-0.000222813,0.07543994,-0.01619332,0.008209028,-0.009867853,-0.01625078,-0.1282833,0.3252461,0.000976503,-0.07646034,0.03425818,-0.01172571, ,0.04019674,-0.01464213,-0.1406517,-0.04702117,-0.06511865,0.004306186,0.1753173,0.09826767,0.04480279,-0.9680263,0.01571588,-0.000293496,0.04079087,0.09521211,0.006986035,0.01492144,0.001155947, ,0.01872213,-0.01724834,-0.624621,-0.04329191,0.06182676,0.02957406,0.6357616,-0.00599245,-0.1134076,0.05045139,-0.02896878,0.01158877,0.002345149,-0.03002049,0.008187878,-0.01854903,-0.001781767, 
5.19051,3.146922,79.6592,7.548477,16.07478,3.650412,82.67429,12.73969,14.03466,151.7655,4.550409,16.63379,35.81364,11.90281,7.762013,4.101418,1.910222, ,0.9989743,0.9996229,0.7679527,0.9978312,0.990177,0.9994926,0.7508361,0.9938264,0.9925092,0.2439074,0.9992117,0.9894832,0.9515578,0.9946102,0.9977068,0.9993595,0.9998611, ,-0.01251913,0.01926862,0.005312361,-0.01528123,0.1100655,0.000439907,0.07148281,-0.02150816,0.001206002,-0.01137649,-0.01638398,-0.144277,0.3029413,-0.004163699,-0.06650177,0.02817616,-0.01618542, ,0.03896519,-0.01276235,-0.1302152,-0.04575808,-0.06426723,0.006581009,0.1847563,0.1086156,0.04525264,-0.9683642,0.01863179,-0.007276299,0.05251938,0.09908758,0.01071093,0.01382681,0.00091587, ,0.01937177,-0.01482679,-0.627108,-0.04478457,0.05748766,0.03116255,0.6300797,-0.007007868,-0.1134732,0.05148431,-0.03099123,0.007370573,0.002474232,-0.03024716,0.00663647,-0.01719029,-0.003885801, 
