Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z
3.78186,9.317928,75.85467,42.37551,19.58367,6.482955,92.9966,2.022087,19.71025,39.07368,24.75864,37.63074,29.88118,13.71202,20.94772,15.06045
4.180068,9.387214,76.02479,41.22932,19.57716,6.617218,92.66359,1.087133,19.72792,39.14634,22.89047,40.83301,29.12063,13.19735,20.66887,15.14175
4.955616,9.458313,76.33617,37.95286,19.47679,7.030935,91.80822,1.102149,19.60975,39.30817,19.361,46.2407,24.86162,12.40458,19.44648,12.8743
5.267621,9.447289,76.52407,35.82823,19.33194,7.193579,91.41174,2.064986,19.52337,39.32494,17.9592,48.22034,21.07132,11.98127,18.86901,11.27917
5.853535,8.906493,76.76015,33.47237,19.09093,7.814111,90.98273,3.100057,19.48006,39.22919,16.74866,49.65496,18.11684,11.66367,18.41099,9.94441
5.93774,8.736327,77.06925,30.99584,18.74167,8.069371,90.52643,4.243082,19.5133,38.99397,15.67559,50.68137,16.36095,11.24924,17.91736,9.176426
5.935234,8.747171,77.0691,30.99702,18.74129,8.058977,90.52972,4.239575,19.51068,39.00192,15.67474,50.67917,16.3634,11.24715,17.92249,9.187093
5.922687,8.607956,77.45467,28.476,18.34195,8.296064,90.07653,5.522608,19.6304,38.60925,14.64928,51.40034,15.50649,10.60357,17.33492,9.186922
5.699687,8.425646,78.31472,23.54264,17.77469,8.68957,89.20071,8.746007,21.15178,37.48349,12.70727,52.3003,16.14677,8.822175,16.10114,10.57063
5.529267,8.334689,78.7309,21.24698,17.71694,8.865053,88.72711,11.38336,22.90307,36.82719,11.77919,52.50755,17.0991,7.894293,15.42095,10.97496
